alert_action,alert_category,alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_alerted,flow_end,flow_id,flow_reason,flow_start,flow_state,flowbits,http_content_type,http_host,http_length,http_method,http_status,http_url,http_user_agent,in_iface,pkts_toclient,pkts_toserver,proto,src_ip,src_port,tcp_ack,tcp_fin,tcp_flags,tcp_flags_tc,tcp_flags_ts,tcp_psh,tcp_state,tcp_syn,timestamp
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74655,1182,192.168.100.4,80,flow,0,True,2025-06-28T08:17:44.080598+0700,711735182369425,timeout,2025-06-28T08:17:44.008849+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,15,TCP,192.168.100.6,51806,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:20:20.049619+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74654,1512,192.168.100.4,80,flow,0,True,2025-06-28T08:17:45.400117+0700,265118713186744,timeout,2025-06-28T08:17:45.330168+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,20,TCP,192.168.100.6,51820,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:19:39.348449+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74697,1446,192.168.100.4,80,flow,0,True,2025-06-28T08:17:47.788724+0700,831130978468870,timeout,2025-06-28T08:17:47.705542+0700,closed,slowread_detected,text/html,192.168.100.4,70547,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,19,TCP,192.168.100.6,51824,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:19:44.018437+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75910,1126,192.168.100.4,80,flow,0,True,2025-06-28T08:17:49.329525+0700,591939954903760,timeout,2025-06-28T08:17:49.232144+0700,closed,slowread_detected,text/html,192.168.100.4,71019,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,54,14,TCP,192.168.100.6,51832,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:20:56.107798+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74655,1512,192.168.100.4,80,flow,0,True,2025-06-28T08:17:50.330865+0700,796472740039634,timeout,2025-06-28T08:17:50.281554+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,20,TCP,192.168.100.6,51836,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:45.555364+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77381,1053,192.168.100.4,80,flow,0,True,2025-06-28T08:17:51.448633+0700,221378766687622,timeout,2025-06-28T08:17:51.380294+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,13,TCP,192.168.100.6,51840,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:24.201007+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75072,982,192.168.100.4,80,flow,0,True,2025-06-28T08:17:51.902871+0700,1357932339917698,timeout,2025-06-28T08:17:51.848770+0700,closed,slowread_detected,text/html,192.168.100.4,71056,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,54,12,TCP,192.168.100.6,34356,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:42.217527+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75007,1048,192.168.100.4,80,flow,0,True,2025-06-28T08:17:52.537572+0700,1791539353246206,timeout,2025-06-28T08:17:52.481790+0700,closed,slowread_detected,text/html,192.168.100.4,71057,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,13,TCP,192.168.100.6,34364,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:19:02.610881+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75199,1114,192.168.100.4,80,flow,0,True,2025-06-28T08:17:53.531335+0700,2087765395218790,timeout,2025-06-28T08:17:53.434534+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,14,TCP,192.168.100.6,34368,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:19:27.298988+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,207140,2537,192.168.100.4,80,flow,23,True,2025-06-28T08:18:17.006323+0700,1485198663490843,timeout,2025-06-28T08:17:54.793883+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,147,32,TCP,192.168.100.6,34370,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:19.531564+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74528,984,192.168.100.4,80,flow,0,True,2025-06-28T08:17:55.468231+0700,573536020410758,timeout,2025-06-28T08:17:55.405894+0700,closed,slowread_detected,text/html,192.168.100.4,70576,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,12,TCP,192.168.100.6,34386,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:20:25.387596+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,140275,2153,192.168.100.4,80,flow,14,True,2025-06-28T08:18:10.460384+0700,553639584522460,timeout,2025-06-28T08:17:56.319708+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,104,28,TCP,192.168.100.6,34392,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:19:51.357576+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1576,192.168.100.4,80,flow,0,True,2025-06-28T08:17:56.484138+0700,493952423968354,timeout,2025-06-28T08:17:56.409186+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,21,TCP,192.168.100.6,34408,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:09.523127+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1444,192.168.100.4,80,flow,0,True,2025-06-28T08:17:58.160696+0700,528801788746455,timeout,2025-06-28T08:17:58.088791+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,19,TCP,192.168.100.6,34424,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:19:08.617345+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,269607,3771,192.168.100.4,80,flow,24,True,2025-06-28T08:18:27.821687+0700,65301803399993,timeout,2025-06-28T08:18:03.490297+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,195,49,TCP,192.168.100.6,45212,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:58.173385+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74655,1182,192.168.100.4,80,flow,0,True,2025-06-28T08:18:03.635755+0700,556553720258765,timeout,2025-06-28T08:18:03.549069+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,15,TCP,192.168.100.6,45228,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:19:56.033760+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74523,984,192.168.100.4,80,flow,0,True,2025-06-28T08:18:05.534386+0700,1303268144529232,timeout,2025-06-28T08:18:05.474960+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,12,TCP,192.168.100.6,45244,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:09.450473+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75001,982,192.168.100.4,80,flow,0,True,2025-06-28T08:18:05.963213+0700,650001471366715,timeout,2025-06-28T08:18:05.910907+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,12,TCP,192.168.100.6,45258,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:35.544493+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77315,1251,192.168.100.4,80,flow,0,True,2025-06-28T08:18:06.545143+0700,48920798363503,timeout,2025-06-28T08:18:06.458607+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,16,TCP,192.168.100.6,45262,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:30.141609+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,http,76943,1329,192.168.100.4,80,flow,0,True,2025-06-28T08:18:08.402883+0700,493342539395463,timeout,2025-06-28T08:18:08.340359+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,18,TCP,192.168.100.6,45274,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:08.184690+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77009,1329,192.168.100.4,80,flow,0,True,2025-06-28T08:18:10.649754+0700,148647791714720,timeout,2025-06-28T08:18:10.549280+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,59,18,TCP,192.168.100.6,45282,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:20:20.049550+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1312,192.168.100.4,80,flow,0,True,2025-06-28T08:18:12.243242+0700,1745664808883400,timeout,2025-06-28T08:18:12.169160+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,17,TCP,192.168.100.6,42746,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:43.484689+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74654,1314,192.168.100.4,80,flow,0,True,2025-06-28T08:18:13.839937+0700,493741971696036,timeout,2025-06-28T08:18:13.747940+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,17,TCP,192.168.100.6,42758,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:09.523033+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,http,74623,1248,192.168.100.4,80,flow,1,True,2025-06-28T08:18:16.023801+0700,1491250273832605,timeout,2025-06-28T08:18:15.970397+0700,closed,slowread_detected,text/html,192.168.100.4,70539,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,16,TCP,192.168.100.6,42768,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:30.206371+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74654,1380,192.168.100.4,80,flow,0,True,2025-06-28T08:18:16.616695+0700,128558082585504,timeout,2025-06-28T08:18:16.553888+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,18,TCP,192.168.100.6,42778,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:19:46.020062+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1378,192.168.100.4,80,flow,0,True,2025-06-28T08:18:19.613007+0700,544336686827135,timeout,2025-06-28T08:18:19.542335+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,18,TCP,192.168.100.6,42780,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:19:35.342683+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74704,1248,192.168.100.4,80,flow,0,True,2025-06-28T08:18:20.728001+0700,1480667474692051,timeout,2025-06-28T08:18:20.657363+0700,closed,slowread_detected,text/html,192.168.100.4,70554,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,16,TCP,192.168.100.6,42786,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:12.191804+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75133,1048,192.168.100.4,80,flow,0,True,2025-06-28T08:18:24.550706+0700,342776019429115,timeout,2025-06-28T08:18:24.468731+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,13,TCP,192.168.100.6,43290,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:51.501777+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76745,999,192.168.100.4,80,flow,0,True,2025-06-28T08:18:26.465762+0700,348604290190264,timeout,2025-06-28T08:18:26.412600+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,13,TCP,192.168.100.6,43306,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:01.511026+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77513,1383,192.168.100.4,80,flow,0,True,2025-06-28T08:18:27.311622+0700,1575517532969353,timeout,2025-06-28T08:18:27.252297+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,59,18,TCP,192.168.100.6,43312,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:20:53.409522+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74969,982,192.168.100.4,80,flow,0,True,2025-06-28T08:18:30.672033+0700,678895865465214,timeout,2025-06-28T08:18:30.625022+0700,closed,slowread_detected,text/html,192.168.100.4,71019,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,12,TCP,192.168.100.6,43314,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:23:24.277335+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77249,1053,192.168.100.4,80,flow,0,True,2025-06-28T08:18:31.086428+0700,1086541949012206,timeout,2025-06-28T08:18:31.035054+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,13,TCP,192.168.100.6,43318,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:59.590989+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76877,1065,192.168.100.4,80,flow,0,True,2025-06-28T08:18:31.934517+0700,1194354218104338,timeout,2025-06-28T08:18:31.849426+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,14,TCP,192.168.100.6,42600,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:03.514076+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77447,1383,192.168.100.4,80,flow,0,True,2025-06-28T08:18:32.079516+0700,304829983898469,timeout,2025-06-28T08:18:32.015205+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,18,TCP,192.168.100.6,42602,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:20:46.066582+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77446,1449,192.168.100.4,80,flow,0,True,2025-06-28T08:18:34.698534+0700,1463721682173056,timeout,2025-06-28T08:18:34.621696+0700,closed,slowread_detected,text/html,192.168.100.4,73166,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,19,TCP,192.168.100.6,42606,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:43.483425+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76870,1263,192.168.100.4,80,flow,0,True,2025-06-28T08:18:38.805408+0700,145469517741812,timeout,2025-06-28T08:18:38.737012+0700,closed,slowread_detected,text/html,192.168.100.4,72656,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,17,TCP,192.168.100.6,42612,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:20:15.380585+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,139474,1891,192.168.100.4,80,flow,11,True,2025-06-28T08:18:49.082699+0700,1889026523943795,timeout,2025-06-28T08:18:38.938867+0700,closed,slowread_detected,text/html,192.168.100.4,70577,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,99,24,TCP,192.168.100.6,42614,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:48.154256+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77218,1119,192.168.100.4,80,flow,0,True,2025-06-28T08:18:39.612174+0700,978229316782842,timeout,2025-06-28T08:18:39.559866+0700,closed,slowread_detected,text/html,192.168.100.4,73136,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,14,TCP,192.168.100.6,42622,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:19:55.366326+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77358,1251,192.168.100.4,80,flow,0,True,2025-06-28T08:18:41.539795+0700,2047751335527840,timeout,2025-06-28T08:18:41.476576+0700,closed,slowread_detected,text/html,192.168.100.4,73144,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,16,TCP,192.168.100.6,42636,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:19.531479+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77315,1053,192.168.100.4,80,flow,0,True,2025-06-28T08:18:42.933636+0700,2008022888132562,timeout,2025-06-28T08:18:42.831442+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,13,TCP,192.168.100.6,41746,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:11.452387+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76811,1197,192.168.100.4,80,flow,0,True,2025-06-28T08:18:45.407855+0700,1220727465701395,timeout,2025-06-28T08:18:45.323603+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,16,TCP,192.168.100.6,41758,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:48.242483+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75067,1048,192.168.100.4,80,flow,0,True,2025-06-28T08:18:46.157172+0700,2201483247767600,timeout,2025-06-28T08:18:46.086064+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,54,13,TCP,192.168.100.6,41774,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:41.550076+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77381,1119,192.168.100.4,80,flow,0,True,2025-06-28T08:18:46.182323+0700,1301114221131445,timeout,2025-06-28T08:18:46.095925+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,14,TCP,192.168.100.6,41784,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:05.446522+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,139606,2023,192.168.100.4,80,flow,10,True,2025-06-28T08:18:58.709778+0700,2159764083068198,timeout,2025-06-28T08:18:48.544038+0700,closed,slowread_detected,text/html,192.168.100.4,70576,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,101,26,TCP,192.168.100.6,41798,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:30.141510+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76679,933,192.168.100.4,80,flow,0,True,2025-06-28T08:18:48.748323+0700,1022480365425484,timeout,2025-06-28T08:18:48.693068+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,54,12,TCP,192.168.100.6,41804,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:10.118554+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77381,1185,192.168.100.4,80,flow,0,True,2025-06-28T08:18:49.800311+0700,605705329035291,timeout,2025-06-28T08:18:49.706587+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,15,TCP,192.168.100.6,41818,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:21:19.467913+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74522,1050,192.168.100.4,80,flow,1,True,2025-06-28T08:18:53.004687+0700,255397059133023,timeout,2025-06-28T08:18:52.949855+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,13,TCP,192.168.100.6,56348,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:23:22.276057+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,139600,2023,192.168.100.4,80,flow,10,True,2025-06-28T08:19:03.466544+0700,2037426234947190,timeout,2025-06-28T08:18:53.161398+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,101,26,TCP,192.168.100.6,56358,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:01.510970+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,142524,2224,192.168.100.4,80,flow,15,True,2025-06-28T08:19:08.378662+0700,979453383405663,timeout,2025-06-28T08:18:53.192607+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,106,29,TCP,192.168.100.6,56372,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:23:57.643284+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1444,192.168.100.4,80,flow,0,True,2025-06-28T08:18:53.696626+0700,1673597407832305,timeout,2025-06-28T08:18:53.633073+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,19,TCP,192.168.100.6,56388,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:23:41.630347+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,140275,2153,192.168.100.4,80,flow,14,True,2025-06-28T08:19:10.265704+0700,1060179441377853,timeout,2025-06-28T08:18:56.090685+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,104,28,TCP,192.168.100.6,56396,True,True,1b,1b,1b,True,closed,True,2025-06-28T08:22:14.192577+0700
