alert_action,alert_category,alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_alerted,flow_end,flow_id,flow_reason,flow_start,flow_state,flowbits,http_content_type,http_host,http_length,http_method,http_status,http_url,http_user_agent,in_iface,pkts_toclient,pkts_toserver,proto,src_ip,src_port,tcp_ack,tcp_fin,tcp_flags,tcp_flags_tc,tcp_flags_ts,tcp_psh,tcp_state,tcp_syn,timestamp
,,,,,,668,1376,192.168.100.4,80,flow,60,False,2025-06-27T13:24:34.391623+0700,2242040455111468,timeout,2025-06-27T13:23:34.205612+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33472,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:41.005378+0700
,,,,,,668,1471,192.168.100.4,80,flow,61,False,2025-06-27T13:24:35.014549+0700,145209503935495,timeout,2025-06-27T13:23:34.814087+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33506,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:41.266418+0700
,,,,,,668,1472,192.168.100.4,80,flow,60,False,2025-06-27T13:27:15.462703+0700,682043919237228,timeout,2025-06-27T13:26:15.458860+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34186,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:41.397798+0700
,,,,,,668,1524,192.168.100.4,80,flow,60,False,2025-06-27T13:24:39.688123+0700,259923785786730,timeout,2025-06-27T13:23:39.501098+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33744,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:41.397808+0700
,,,,,,668,1564,192.168.100.4,80,flow,60,False,2025-06-27T13:27:27.826605+0700,2089723746291462,timeout,2025-06-27T13:26:27.823046+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,49284,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:41.434421+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,,668,1551,192.168.100.4,80,flow,60,True,2025-06-27T13:29:41.529551+0700,2133158759303446,timeout,2025-06-27T13:28:41.526614+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33548,True,True,1b,13,1b,True,closed,True,2025-06-27T13:33:55.331491+0700
,,,,,,668,1437,192.168.100.4,80,flow,60,False,2025-06-27T13:24:55.460733+0700,963039997972739,timeout,2025-06-27T13:23:55.446723+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,36522,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:42.088042+0700
,,,,,,668,1407,192.168.100.4,80,flow,61,False,2025-06-27T13:25:03.003137+0700,823404169173445,timeout,2025-06-27T13:24:02.956869+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33966,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:42.113709+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,,668,1546,192.168.100.4,80,flow,60,True,2025-06-27T13:29:42.458769+0700,799721737878032,timeout,2025-06-27T13:28:42.457232+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33670,True,True,1b,13,1b,True,closed,True,2025-06-27T13:32:01.626423+0700
,,,,,,668,1562,192.168.100.4,80,flow,60,False,2025-06-27T13:24:39.891125+0700,992844922468816,timeout,2025-06-27T13:23:39.702928+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33748,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:42.950632+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,,668,1459,192.168.100.4,80,flow,60,True,2025-06-27T13:29:42.878237+0700,1450497330012126,timeout,2025-06-27T13:28:42.876510+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33746,True,True,1b,13,1b,True,closed,True,2025-06-27T13:34:33.303719+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,,668,1446,192.168.100.4,80,flow,60,True,2025-06-27T13:29:43.153918+0700,2196391415463139,timeout,2025-06-27T13:28:43.146659+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33786,True,True,1b,13,1b,True,closed,True,2025-06-27T13:31:45.683973+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,65242,1202,192.168.100.4,80,flow,0,True,2025-06-27T13:28:43.294611+0700,1718567713848888,timeout,2025-06-27T13:28:43.081464+0700,closed,slowread_detected,text/html,192.168.100.4,61670,GET,200,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",enp0s3,49,13,TCP,192.168.100.6,33764,True,True,1b,1b,1b,True,closed,True,2025-06-27T13:30:08.141465+0700
,,,,,,668,1377,192.168.100.4,80,flow,60,False,2025-06-27T13:25:47.405431+0700,261373341671833,timeout,2025-06-27T13:24:47.401817+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,53188,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:43.394954+0700
,,,,,,668,1446,192.168.100.4,80,flow,60,False,2025-06-27T13:25:57.326158+0700,823067017866803,timeout,2025-06-27T13:24:57.323123+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,37124,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:43.428999+0700
,,,,,,668,1553,192.168.100.4,80,flow,60,False,2025-06-27T13:24:48.213174+0700,2089506839986491,timeout,2025-06-27T13:23:48.196923+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,37638,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:43.432277+0700
,,,,,,668,1500,192.168.100.4,80,flow,60,False,2025-06-27T13:27:40.633394+0700,400910394105973,timeout,2025-06-27T13:26:40.630901+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56160,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:43.432307+0700
,,,,,,668,1554,192.168.100.4,80,flow,60,False,2025-06-27T13:27:10.344835+0700,2001189436819414,timeout,2025-06-27T13:26:10.296918+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33882,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:43.828180+0700
,,,,,,668,1494,192.168.100.4,80,flow,60,False,2025-06-27T13:27:10.489267+0700,1265298330271400,timeout,2025-06-27T13:26:10.442024+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33886,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:43.896715+0700
,,,,,,668,1626,192.168.100.4,80,flow,60,False,2025-06-27T13:27:10.780146+0700,1406025081173093,timeout,2025-06-27T13:26:10.734309+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33898,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:43.968909+0700
,,,,,,668,1690,192.168.100.4,80,flow,60,False,2025-06-27T13:27:11.067014+0700,776318451151200,timeout,2025-06-27T13:26:11.029024+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33916,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:44.103968+0700
,,,,,,668,1616,192.168.100.4,80,flow,60,False,2025-06-27T13:27:11.358228+0700,134828578300837,timeout,2025-06-27T13:26:11.320421+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33942,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:44.300580+0700
,,,,,,668,1527,192.168.100.4,80,flow,60,False,2025-06-27T13:27:13.702395+0700,1215676425808840,timeout,2025-06-27T13:26:13.699336+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34070,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:45.322040+0700
,,,,,,668,1410,192.168.100.4,80,flow,60,False,2025-06-27T13:25:12.278802+0700,1950332721312493,timeout,2025-06-27T13:24:12.275181+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34316,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:45.385399+0700
,,,,,,668,1296,192.168.100.4,80,flow,60,False,2025-06-27T13:24:46.585837+0700,262509356555773,timeout,2025-06-27T13:23:46.302589+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,37552,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:45.420519+0700
,,,,,,668,1524,192.168.100.4,80,flow,60,False,2025-06-27T13:25:50.442610+0700,544147546221864,timeout,2025-06-27T13:24:50.437544+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,36856,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:45.420698+0700
,,,,,,668,1466,192.168.100.4,80,flow,60,False,2025-06-27T13:24:47.608825+0700,1668679501834051,timeout,2025-06-27T13:23:47.550723+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,37602,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:45.459087+0700
,,,,,,734,1742,192.168.100.4,80,flow,60,False,2025-06-27T13:27:38.886121+0700,683594403970547,timeout,2025-06-27T13:26:38.884211+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,48462,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:45.459147+0700
,,,,,,668,1522,192.168.100.4,80,flow,60,False,2025-06-27T13:27:23.933680+0700,1246613075866160,timeout,2025-06-27T13:26:23.930352+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,49114,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:45.459157+0700
,,,,,,668,1481,192.168.100.4,80,flow,60,False,2025-06-27T13:27:13.992484+0700,1332323442563850,timeout,2025-06-27T13:26:13.989962+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34098,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:45.580421+0700
,,,,,,668,1549,192.168.100.4,80,flow,60,False,2025-06-27T13:27:14.880294+0700,629248033709870,timeout,2025-06-27T13:26:14.876334+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34142,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:45.902852+0700
,,,,,,668,1489,192.168.100.4,80,flow,60,False,2025-06-27T13:25:08.551625+0700,1003457788516566,timeout,2025-06-27T13:24:08.530646+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34160,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:46.033041+0700
,,,,,,668,1257,192.168.100.4,80,flow,60,False,2025-06-27T13:25:40.708666+0700,2092335079408353,timeout,2025-06-27T13:24:40.705249+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,52906,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:46.068484+0700
,,,,,,734,1756,192.168.100.4,80,flow,60,False,2025-06-27T13:27:58.221612+0700,825931768944442,timeout,2025-06-27T13:26:58.218938+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,45528,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:46.068530+0700
,,,,,,668,1365,192.168.100.4,80,flow,60,False,2025-06-27T13:26:01.596556+0700,1107653698588419,timeout,2025-06-27T13:25:01.593667+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,57540,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:46.068554+0700
,,,,,,668,1624,192.168.100.4,80,flow,60,False,2025-06-27T13:27:15.311142+0700,760858716647815,timeout,2025-06-27T13:26:15.307591+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34184,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:46.328392+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,65004,1124,192.168.100.4,80,flow,0,True,2025-06-27T13:28:46.395099+0700,416144651351056,timeout,2025-06-27T13:28:46.095248+0700,closed,slowread_detected,text/html,192.168.100.4,61648,GET,200,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",enp0s3,47,12,TCP,192.168.100.6,34162,True,True,1b,1b,1b,True,closed,True,2025-06-27T13:33:07.621773+0700
,,,,,,668,1531,192.168.100.4,80,flow,60,False,2025-06-27T13:27:15.753650+0700,1328848814173308,timeout,2025-06-27T13:26:15.748668+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34194,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:46.393633+0700
,,,,,,668,1529,192.168.100.4,80,flow,60,False,2025-06-27T13:27:17.637662+0700,37931968993251,timeout,2025-06-27T13:26:17.628707+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34250,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:46.658364+0700
,,,,,,668,1571,192.168.100.4,80,flow,60,False,2025-06-27T13:25:12.814361+0700,1555204320026884,timeout,2025-06-27T13:24:12.811268+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34318,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:47.113452+0700
,,,,,,668,1449,192.168.100.4,80,flow,60,False,2025-06-27T13:24:45.966581+0700,1107804017473369,timeout,2025-06-27T13:23:45.866137+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,37538,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:47.426662+0700
,,,,,,668,1463,192.168.100.4,80,flow,60,False,2025-06-27T13:25:37.051925+0700,967536831478264,timeout,2025-06-27T13:24:37.047608+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,52474,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:47.438155+0700
,,,,,,668,1519,192.168.100.4,80,flow,60,False,2025-06-27T13:27:19.366617+0700,949573137436555,timeout,2025-06-27T13:26:19.364427+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34372,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:47.438165+0700
,,,,,,668,1300,192.168.100.4,80,flow,60,False,2025-06-27T13:25:20.915802+0700,1528734437138097,timeout,2025-06-27T13:24:20.908977+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,43932,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:47.444450+0700
,,,,,,668,1538,192.168.100.4,80,flow,60,False,2025-06-27T13:25:15.430573+0700,1114124063835846,timeout,2025-06-27T13:24:15.427718+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34404,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:47.764936+0700
,,,,,,668,1521,192.168.100.4,80,flow,60,False,2025-06-27T13:27:47.764522+0700,1812225910611018,timeout,2025-06-27T13:26:47.760906+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56654,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:48.058676+0700
,,,,,,668,1435,192.168.100.4,80,flow,60,False,2025-06-27T13:25:42.536772+0700,1390120811505687,timeout,2025-06-27T13:24:42.534551+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,52986,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:48.058718+0700
,,,,,,668,1537,192.168.100.4,80,flow,60,False,2025-06-27T13:24:34.596606+0700,1951696370943929,timeout,2025-06-27T13:23:34.411577+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33476,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:48.087487+0700
,,,,,,668,1408,192.168.100.4,80,flow,60,False,2025-06-27T13:25:19.133333+0700,164465992793648,timeout,2025-06-27T13:24:19.130608+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34546,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:48.732836+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,60334,1106,192.168.100.4,80,flow,0,True,2025-06-27T13:28:49.183804+0700,1343127443066481,timeout,2025-06-27T13:28:49.052849+0700,closed,slowread_detected,text/html,192.168.100.4,57244,GET,200,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",enp0s3,43,12,TCP,192.168.100.6,34594,True,True,1f,1b,1f,True,closed,True,2025-06-27T13:31:30.265534+0700
,,,,,,668,1517,192.168.100.4,80,flow,60,False,2025-06-27T13:27:11.966530+0700,1672388215544487,timeout,2025-06-27T13:26:11.957095+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33986,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:49.439316+0700
,,,,,,734,1725,192.168.100.4,80,flow,60,False,2025-06-27T13:24:53.684338+0700,968881153355307,timeout,2025-06-27T13:23:53.568875+0700,closed,,,,,,,,,enp0s3,11,12,TCP,192.168.100.6,36422,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:50.129081+0700
,,,,,,668,1362,192.168.100.4,80,flow,60,False,2025-06-27T13:25:19.873795+0700,1391140864738820,timeout,2025-06-27T13:24:19.869892+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34562,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:50.129124+0700
,,,,,,668,1436,192.168.100.4,80,flow,60,False,2025-06-27T13:25:48.215604+0700,969216164380715,timeout,2025-06-27T13:24:48.213035+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,53232,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:50.129133+0700
,,,,,,668,1454,192.168.100.4,80,flow,60,False,2025-06-27T13:24:45.507549+0700,1390518092283932,timeout,2025-06-27T13:23:45.442396+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,37516,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:51.472653+0700
,,,,,,668,1429,192.168.100.4,80,flow,60,False,2025-06-27T13:24:52.468356+0700,968677142342004,timeout,2025-06-27T13:23:52.305524+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,36358,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:51.472705+0700
,,,,,,668,1539,192.168.100.4,80,flow,60,False,2025-06-27T13:25:26.931548+0700,829339815521012,timeout,2025-06-27T13:24:26.928500+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,44202,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:52.112652+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,65091,1136,192.168.100.4,80,flow,0,True,2025-06-27T13:28:52.236182+0700,1822233192603322,timeout,2025-06-27T13:28:52.106170+0700,closed,slowread_detected,text/html,192.168.100.4,61664,GET,200,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",enp0s3,48,12,TCP,192.168.100.6,53656,True,True,1b,1b,1b,True,closed,True,2025-06-27T13:33:07.006057+0700
,,,,,,668,1254,192.168.100.4,80,flow,60,False,2025-06-27T13:24:32.637713+0700,547209852797490,timeout,2025-06-27T13:23:32.574002+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33422,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:53.379830+0700
,,,,,,668,1587,192.168.100.4,80,flow,60,False,2025-06-27T13:27:33.582642+0700,266838694549800,timeout,2025-06-27T13:26:33.579880+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,48138,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:53.456940+0700
,,,,,,734,1454,192.168.100.4,80,flow,60,False,2025-06-27T13:25:03.983740+0700,1393236807776336,timeout,2025-06-27T13:24:03.981072+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,33996,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:53.456991+0700
,,,,,,668,1478,192.168.100.4,80,flow,60,False,2025-06-27T13:24:55.678117+0700,689480645993402,timeout,2025-06-27T13:23:55.648122+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,36530,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:53.488309+0700
,,,,,,668,1575,192.168.100.4,80,flow,60,False,2025-06-27T13:27:11.504134+0700,126977378045668,timeout,2025-06-27T13:26:11.478948+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33958,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:54.076506+0700
,,,,,,668,1644,192.168.100.4,80,flow,60,False,2025-06-27T13:27:12.402825+0700,1394149496721538,timeout,2025-06-27T13:26:12.397442+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34010,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:55.402723+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,65164,1202,192.168.100.4,80,flow,0,True,2025-06-27T13:28:55.482975+0700,737253586877964,timeout,2025-06-27T13:28:55.179724+0700,closed,slowread_detected,text/html,192.168.100.4,61664,GET,200,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",enp0s3,48,13,TCP,192.168.100.6,53950,True,True,1b,1b,1b,True,closed,True,2025-06-27T13:30:15.482329+0700
,,,,,,668,1573,192.168.100.4,80,flow,60,False,2025-06-27T13:24:24.654075+0700,126242927709018,timeout,2025-06-27T13:23:24.625498+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,41982,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:55.426447+0700
,,,,,,668,1480,192.168.100.4,80,flow,60,False,2025-06-27T13:27:20.462366+0700,970798865907659,timeout,2025-06-27T13:26:20.458699+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,48884,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:55.426494+0700
,,,,,,668,1481,192.168.100.4,80,flow,60,False,2025-06-27T13:25:45.056235+0700,548798995485604,timeout,2025-06-27T13:24:45.054180+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,53126,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:55.426504+0700
,,,,,,734,1610,192.168.100.4,80,flow,60,False,2025-06-27T13:25:53.685756+0700,1674434762337418,timeout,2025-06-27T13:24:53.683146+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,36990,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:55.439729+0700
,,,,,,668,1437,192.168.100.4,80,flow,60,False,2025-06-27T13:25:57.729137+0700,1393049980178862,timeout,2025-06-27T13:24:57.725422+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,37148,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:55.439775+0700
,,,,,,668,1586,192.168.100.4,80,flow,60,False,2025-06-27T13:24:56.921514+0700,2098210591743392,timeout,2025-06-27T13:23:56.859552+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,36574,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:56.065693+0700
,,,,,,668,1453,192.168.100.4,80,flow,60,False,2025-06-27T13:25:18.457931+0700,972572679401309,timeout,2025-06-27T13:24:18.454493+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34506,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:56.065860+0700
,,,,,,668,1380,192.168.100.4,80,flow,60,False,2025-06-27T13:25:59.545890+0700,1674965191180843,timeout,2025-06-27T13:24:59.541227+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,37232,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:56.071424+0700
,,,,,,668,1431,192.168.100.4,80,flow,60,False,2025-06-27T13:24:52.873461+0700,2239371134148015,timeout,2025-06-27T13:23:52.761263+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,36384,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:56.080908+0700
,,,,,,668,1600,192.168.100.4,80,flow,60,False,2025-06-27T13:27:30.247699+0700,1254721974614035,timeout,2025-06-27T13:26:30.243731+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,47916,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:57.436504+0700
,,,,,,668,1439,192.168.100.4,80,flow,60,False,2025-06-27T13:27:47.478244+0700,1676577958475000,timeout,2025-06-27T13:26:47.472312+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56640,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:57.489331+0700
,,,,,,668,1602,192.168.100.4,80,flow,60,False,2025-06-27T13:24:47.809935+0700,2239538637543426,timeout,2025-06-27T13:23:47.759810+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,37610,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:57.489372+0700
,,,,,,668,1588,192.168.100.4,80,flow,60,False,2025-06-27T13:27:32.713483+0700,1676775526027008,timeout,2025-06-27T13:26:32.708352+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,48084,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:57.489382+0700
,,,,,,668,1395,192.168.100.4,80,flow,60,False,2025-06-27T13:27:41.212302+0700,1817841579930220,timeout,2025-06-27T13:26:41.209516+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56196,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:58.065128+0700
,,,,,,668,1312,192.168.100.4,80,flow,60,False,2025-06-27T13:25:36.646862+0700,1958808840885279,timeout,2025-06-27T13:24:36.644127+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,52456,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:58.065172+0700
,,,,,,668,1515,192.168.100.4,80,flow,60,False,2025-06-27T13:25:27.132492+0700,129507107011820,timeout,2025-06-27T13:24:27.130284+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,44208,True,True,1b,13,1b,True,closed,True,2025-06-27T13:28:58.118574+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,65550,1268,192.168.100.4,80,flow,0,True,2025-06-27T13:28:58.181596+0700,725360822637517,timeout,2025-06-27T13:28:58.054221+0700,closed,slowread_detected,text/html,192.168.100.4,61663,GET,200,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",enp0s3,50,14,TCP,192.168.100.6,54234,True,True,1b,1b,1b,True,closed,True,2025-06-27T13:33:56.551214+0700
