alert_action,alert_category,alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_alerted,flow_end,flow_id,flow_reason,flow_start,flow_state,flowbits,http_content_type,http_host,http_length,http_method,http_status,http_url,http_user_agent,in_iface,pkts_toclient,pkts_toserver,proto,src_ip,src_port,tcp_ack,tcp_fin,tcp_flags,tcp_flags_tc,tcp_flags_ts,tcp_psh,tcp_state,tcp_syn,timestamp
,,,,,,668,1456,192.168.100.4,80,flow,60,False,2025-06-27T13:42:39.151389+0700,1998258182505562,timeout,2025-06-27T13:41:39.148570+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51382,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:07.672982+0700
,,,,,,668,1421,192.168.100.4,80,flow,60,False,2025-06-27T13:44:59.034363+0700,2139051514623796,timeout,2025-06-27T13:43:59.030516+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34358,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:07.672991+0700
,,,,,,668,1397,192.168.100.4,80,flow,60,False,2025-06-27T13:42:33.842627+0700,450225267082614,timeout,2025-06-27T13:41:33.787830+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,50770,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:07.672998+0700
,,,,,,668,1547,192.168.100.4,80,flow,60,False,2025-06-27T13:44:51.896322+0700,1153921307878118,timeout,2025-06-27T13:43:51.893670+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33420,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:07.673006+0700
,,,,,,668,1335,192.168.100.4,80,flow,60,False,2025-06-27T13:43:01.294620+0700,591063689031548,timeout,2025-06-27T13:42:01.290684+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51380,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:07.673012+0700
,,,,,,668,1627,192.168.100.4,80,flow,60,False,2025-06-27T13:44:41.557490+0700,592300646168393,timeout,2025-06-27T13:43:41.554825+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34052,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:08.319033+0700
,,,,,,668,1571,192.168.100.4,80,flow,60,False,2025-06-27T13:45:05.153269+0700,1999697006119352,timeout,2025-06-27T13:44:05.149944+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56404,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:08.319074+0700
,,,,,,668,1459,192.168.100.4,80,flow,60,False,2025-06-27T13:42:27.878002+0700,2140911225491408,timeout,2025-06-27T13:41:27.806864+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,46736,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:08.366113+0700
,,,,,,668,1539,192.168.100.4,80,flow,60,False,2025-06-27T13:44:37.709674+0700,1857750482667615,timeout,2025-06-27T13:43:37.706655+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,44096,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:08.378694+0700
,,,,,,668,1540,192.168.100.4,80,flow,60,False,2025-06-27T13:44:54.513731+0700,1013583251686711,timeout,2025-06-27T13:43:54.509239+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33752,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:08.378740+0700
,,,,,,668,1345,192.168.100.4,80,flow,60,False,2025-06-27T13:41:09.812589+0700,1155100261832704,timeout,2025-06-27T13:40:09.808960+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,46956,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:09.686874+0700
,,,,,,668,1313,192.168.100.4,80,flow,60,False,2025-06-27T13:42:31.319805+0700,732527024913640,timeout,2025-06-27T13:41:31.310504+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,50534,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:09.686957+0700
,,,,,,668,1414,192.168.100.4,80,flow,61,False,2025-06-27T13:42:23.052250+0700,1295683136146401,timeout,2025-06-27T13:41:22.936929+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,46286,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:09.686969+0700
,,,,,,668,1482,192.168.100.4,80,flow,60,False,2025-06-27T13:44:42.149795+0700,1015451561638672,timeout,2025-06-27T13:43:42.146192+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34124,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:09.722652+0700
,,,,,,668,1323,192.168.100.4,80,flow,60,False,2025-06-27T13:42:39.059619+0700,29825278664359,timeout,2025-06-27T13:41:39.056999+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51366,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:10.288762+0700
,,,,,,734,1500,192.168.100.4,80,flow,60,False,2025-06-27T13:43:17.088976+0700,874209409061936,timeout,2025-06-27T13:42:17.087088+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,45326,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:10.288866+0700
,,,,,,734,1749,192.168.100.4,80,flow,60,False,2025-06-27T13:44:47.753252+0700,1297134844605025,timeout,2025-06-27T13:43:47.750177+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,34776,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:10.325357+0700
,,,,,,668,1469,192.168.100.4,80,flow,60,False,2025-06-27T13:43:20.687192+0700,1578955560480530,timeout,2025-06-27T13:42:20.683794+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33704,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:10.377747+0700
,,,,,,668,1447,192.168.100.4,80,flow,60,False,2025-06-27T13:45:09.582024+0700,1016256869812987,timeout,2025-06-27T13:44:09.576251+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56834,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:11.683879+0700
,,,,,,668,1596,192.168.100.4,80,flow,60,False,2025-06-27T13:44:48.866549+0700,1297895053864954,timeout,2025-06-27T13:43:48.864250+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34946,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:11.683925+0700
,,,,,,668,1374,192.168.100.4,80,flow,60,False,2025-06-27T13:42:43.134250+0700,1579724357173800,timeout,2025-06-27T13:41:43.131624+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,36348,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:11.683935+0700
,,,,,,668,1560,192.168.100.4,80,flow,60,False,2025-06-27T13:44:46.999670+0700,311721170449147,timeout,2025-06-27T13:43:46.996091+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34674,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:11.694264+0700
,,,,,,668,1549,192.168.100.4,80,flow,60,False,2025-06-27T13:42:59.156835+0700,1015531011789436,timeout,2025-06-27T13:41:59.152188+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,60356,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:11.694896+0700
,,,,,,668,1465,192.168.100.4,80,flow,60,False,2025-06-27T13:43:30.679341+0700,1861212221886173,timeout,2025-06-27T13:42:30.675549+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,59262,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:11.731516+0700
,,,,,,668,1254,192.168.100.4,80,flow,60,False,2025-06-27T13:43:23.924442+0700,2001189500554926,timeout,2025-06-27T13:42:23.921262+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33882,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:12.298692+0700
,,,,,,668,1437,192.168.100.4,80,flow,60,False,2025-06-27T13:42:18.975359+0700,2001189496322907,timeout,2025-06-27T13:41:18.949083+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,33882,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:12.298738+0700
,,,,,,668,1278,192.168.100.4,80,flow,60,False,2025-06-27T13:43:23.306548+0700,313306007967985,timeout,2025-06-27T13:42:23.301297+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33834,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:12.334306+0700
,,,,,,668,1259,192.168.100.4,80,flow,60,False,2025-06-27T13:42:41.033883+0700,1439648293680754,timeout,2025-06-27T13:41:41.030322+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,36134,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:13.694691+0700
,,,,,,668,1463,192.168.100.4,80,flow,60,False,2025-06-27T13:43:14.365911+0700,1298970937035991,timeout,2025-06-27T13:42:14.363735+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,45054,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:13.694908+0700
,,,,,,668,1571,192.168.100.4,80,flow,60,False,2025-06-27T13:45:00.607104+0700,1157466803943123,timeout,2025-06-27T13:44:00.603859+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,55750,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:13.704711+0700
,,,,,,668,1301,192.168.100.4,80,flow,60,False,2025-06-27T13:42:24.882893+0700,1861837135305948,timeout,2025-06-27T13:41:24.875740+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,46456,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:13.744822+0700
,,,,,,668,1493,192.168.100.4,80,flow,60,False,2025-06-27T13:45:01.073435+0700,1439117874369889,timeout,2025-06-27T13:44:01.071009+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,55824,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:14.308951+0700
,,,,,,668,1315,192.168.100.4,80,flow,60,False,2025-06-27T13:42:55.053388+0700,1439124308607420,timeout,2025-06-27T13:41:55.049596+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,60118,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:14.309113+0700
,,,,,,668,1432,192.168.100.4,80,flow,60,False,2025-06-27T13:42:42.836296+0700,1580138821499134,timeout,2025-06-27T13:41:42.833790+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,36308,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:14.308996+0700
,,,,,,668,1533,192.168.100.4,80,flow,60,False,2025-06-27T13:44:54.774502+0700,2002578928485530,timeout,2025-06-27T13:43:54.771226+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33778,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:15.618546+0700
,,,,,,668,1256,192.168.100.4,80,flow,60,False,2025-06-27T13:43:22.240773+0700,2002578922447867,timeout,2025-06-27T13:42:22.238587+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33778,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:15.618605+0700
,,,,,,668,1417,192.168.100.4,80,flow,60,False,2025-06-27T13:42:21.753298+0700,1580770180314005,timeout,2025-06-27T13:41:21.635797+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,46150,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:15.618621+0700
,,,,,,668,1470,192.168.100.4,80,flow,60,False,2025-06-27T13:45:11.398603+0700,1299415473846726,timeout,2025-06-27T13:44:11.391622+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,57712,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:15.618633+0700
,,,,,,668,1465,192.168.100.4,80,flow,60,False,2025-06-27T13:43:20.492198+0700,174481927338427,timeout,2025-06-27T13:42:20.489915+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,45660,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:15.706663+0700
,,,,,,668,1285,192.168.100.4,80,flow,60,False,2025-06-27T13:43:32.078435+0700,32305625703992,timeout,2025-06-27T13:42:32.075320+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,59386,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:15.717396+0700
,,,,,,668,1270,192.168.100.4,80,flow,60,False,2025-06-27T13:42:33.280805+0700,1722727440181607,timeout,2025-06-27T13:41:33.190823+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,50718,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:15.754536+0700
,,,,,,668,1660,192.168.100.4,80,flow,60,False,2025-06-27T13:44:50.243598+0700,33901211200647,timeout,2025-06-27T13:43:50.240775+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,35090,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:15.754586+0700
,,,,,,668,1459,192.168.100.4,80,flow,60,False,2025-06-27T13:44:54.253316+0700,1721797588995282,timeout,2025-06-27T13:43:54.249042+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33702,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:16.319498+0700
,,,,,,668,1541,192.168.100.4,80,flow,60,False,2025-06-27T13:45:10.362576+0700,1721902816722552,timeout,2025-06-27T13:44:10.360056+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56916,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:16.321706+0700
,,,,,,668,1312,192.168.100.4,80,flow,60,False,2025-06-27T13:43:27.974709+0700,1301109831620215,timeout,2025-06-27T13:42:27.972407+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34258,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:16.411840+0700
,,,,,,668,1394,192.168.100.4,80,flow,60,False,2025-06-27T13:43:01.954445+0700,1019106572202545,timeout,2025-06-27T13:42:01.946737+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51446,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:17.625353+0700
,,,,,,668,1464,192.168.100.4,80,flow,60,False,2025-06-27T13:44:44.074536+0700,1441110738081784,timeout,2025-06-27T13:43:44.071672+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34364,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:17.628924+0700
,,,,,,668,1159,192.168.100.4,80,flow,60,False,2025-06-27T13:43:31.698556+0700,456884617714417,timeout,2025-06-27T13:42:31.695025+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,59348,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:17.667569+0700
,,,,,,668,1530,192.168.100.4,80,flow,60,False,2025-06-27T13:45:04.750202+0700,316518650112788,timeout,2025-06-27T13:44:04.748308+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56370,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:17.667604+0700
,,,,,,668,1335,192.168.100.4,80,flow,60,False,2025-06-27T13:43:28.350090+0700,2145390880375166,timeout,2025-06-27T13:42:28.344446+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34298,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:18.328974+0700
,,,,,,668,1347,192.168.100.4,80,flow,60,False,2025-06-27T13:42:21.753664+0700,315979621014517,timeout,2025-06-27T13:41:21.728053+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,46162,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:18.329035+0700
,,,,,,734,1752,192.168.100.4,80,flow,60,False,2025-06-27T13:44:57.734271+0700,1863649621518360,timeout,2025-06-27T13:43:57.731160+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,34148,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:18.333489+0700
,,,,,,668,1455,192.168.100.4,80,flow,60,False,2025-06-27T13:45:00.944023+0700,1582677156190836,timeout,2025-06-27T13:44:00.940660+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,55804,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:18.333516+0700
,,,,,,668,1497,192.168.100.4,80,flow,60,False,2025-06-27T13:45:10.763935+0700,2004908949276887,timeout,2025-06-27T13:44:10.755927+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,57628,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:18.333525+0700
,,,,,,668,1632,192.168.100.4,80,flow,60,False,2025-06-27T13:45:13.584780+0700,598588480411141,timeout,2025-06-27T13:44:13.579077+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,58090,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:18.421620+0700
,,,,,,668,1523,192.168.100.4,80,flow,60,False,2025-06-27T13:44:46.435571+0700,2146043720537565,timeout,2025-06-27T13:43:46.431581+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34614,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:19.638048+0700
,,,,,,668,1260,192.168.100.4,80,flow,60,False,2025-06-27T13:42:23.488248+0700,1864663223709722,timeout,2025-06-27T13:41:23.405530+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,46318,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:19.638749+0700
,,,,,,668,1479,192.168.100.4,80,flow,60,False,2025-06-27T13:45:00.200600+0700,1584949193868099,timeout,2025-06-27T13:44:00.197443+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34498,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:20.333981+0700
,,,,,,668,1273,192.168.100.4,80,flow,60,False,2025-06-27T13:42:31.978621+0700,177593627931907,timeout,2025-06-27T13:41:31.881923+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,50604,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:20.334029+0700
,,,,,,668,1370,192.168.100.4,80,flow,60,False,2025-06-27T13:43:00.245895+0700,1583628483603607,timeout,2025-06-27T13:42:00.240791+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,60412,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:20.341416+0700
,,,,,,668,1466,192.168.100.4,80,flow,60,False,2025-06-27T13:44:55.616145+0700,739405424449225,timeout,2025-06-27T13:43:55.612041+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33878,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:20.341461+0700
,,,,,,668,1391,192.168.100.4,80,flow,60,False,2025-06-27T13:43:23.728565+0700,739405418403543,timeout,2025-06-27T13:42:23.726743+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33878,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:20.341470+0700
,,,,,,668,1234,192.168.100.4,80,flow,60,False,2025-06-27T13:42:36.100718+0700,2006760070085753,timeout,2025-06-27T13:41:36.097401+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51020,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:20.378885+0700
,,,,,,668,1268,192.168.100.4,80,flow,60,False,2025-06-27T13:43:32.540784+0700,1162786115172191,timeout,2025-06-27T13:42:32.538463+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,59434,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:20.379100+0700
,,,,,,668,1612,192.168.100.4,80,flow,60,False,2025-06-27T13:45:08.887348+0700,176601500775858,timeout,2025-06-27T13:44:08.882098+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56764,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:21.648666+0700
,,,,,,668,1408,192.168.100.4,80,flow,60,False,2025-06-27T13:42:23.145338+0700,741043944550836,timeout,2025-06-27T13:41:23.127412+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,46300,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:21.684686+0700
,,,,,,668,1465,192.168.100.4,80,flow,60,False,2025-06-27T13:42:43.416822+0700,459732177867808,timeout,2025-06-27T13:41:43.414752+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,36370,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:21.684724+0700
,,,,,,668,1305,192.168.100.4,80,flow,60,False,2025-06-27T13:42:34.495149+0700,1304376150774280,timeout,2025-06-27T13:41:34.446984+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,50838,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:22.341263+0700
,,,,,,668,1275,192.168.100.4,80,flow,60,False,2025-06-27T13:43:14.550842+0700,37891229505784,timeout,2025-06-27T13:42:14.547064+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,45074,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:22.341309+0700
,,,,,,668,1450,192.168.100.4,80,flow,60,False,2025-06-27T13:43:19.258567+0700,1023178202407623,timeout,2025-06-27T13:42:19.254663+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,45544,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:22.341320+0700
,,,,,,668,1518,192.168.100.4,80,flow,60,False,2025-06-27T13:44:56.659760+0700,177215680347986,timeout,2025-06-27T13:43:56.655186+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34036,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:22.352637+0700
,,,,,,668,1195,192.168.100.4,80,flow,60,False,2025-06-27T13:43:30.770663+0700,1584607738115072,timeout,2025-06-27T13:42:30.766976+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,59278,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:22.352876+0700
,,,,,,668,1424,192.168.100.4,80,flow,60,False,2025-06-27T13:43:10.201760+0700,177900720622540,timeout,2025-06-27T13:42:10.199628+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,52118,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:23.661803+0700
,,,,,,668,1446,192.168.100.4,80,flow,60,False,2025-06-27T13:44:54.315634+0700,881609644098383,timeout,2025-06-27T13:43:54.312143+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33716,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:23.661851+0700
,,,,,,668,1414,192.168.100.4,80,flow,60,False,2025-06-27T13:42:54.349459+0700,2007584704973000,timeout,2025-06-27T13:41:54.346312+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,60066,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:23.661860+0700
,,,,,,668,1511,192.168.100.4,80,flow,60,False,2025-06-27T13:44:49.874184+0700,2008460885839420,timeout,2025-06-27T13:43:49.871996+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,35046,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:23.749581+0700
,,,,,,668,1633,192.168.100.4,80,flow,60,False,2025-06-27T13:45:00.264394+0700,1304852901723163,timeout,2025-06-27T13:44:00.261147+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34516,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:23.749604+0700
,,,,,,668,1732,192.168.100.4,80,flow,60,False,2025-06-27T13:44:48.800803+0700,1586544773443355,timeout,2025-06-27T13:43:48.798491+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34930,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:23.749611+0700
,,,,,,668,1424,192.168.100.4,80,flow,60,False,2025-06-27T13:45:11.266631+0700,2149610692478749,timeout,2025-06-27T13:44:11.263965+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,57698,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:23.749619+0700
,,,,,,668,1362,192.168.100.4,80,flow,60,False,2025-06-27T13:43:31.321792+0700,1023959887240885,timeout,2025-06-27T13:42:31.319157+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,59312,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:24.351892+0700
,,,,,,668,1297,192.168.100.4,80,flow,60,False,2025-06-27T13:43:10.666667+0700,459895388382123,timeout,2025-06-27T13:42:10.664491+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,44760,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:24.368512+0700
,,,,,,734,1394,192.168.100.4,80,flow,60,False,2025-06-27T13:42:47.212325+0700,1726380310737479,timeout,2025-06-27T13:41:47.209479+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,36724,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:24.368509+0700
,,,,,,668,1374,192.168.100.4,80,flow,60,False,2025-06-27T13:44:38.163243+0700,882142218973329,timeout,2025-06-27T13:43:38.159889+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,44180,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:24.368547+0700
,,,,,,668,1557,192.168.100.4,80,flow,60,False,2025-06-27T13:44:45.497137+0700,2149000805451248,timeout,2025-06-27T13:43:45.493040+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,34520,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:24.368534+0700
,,,,,,668,1480,192.168.100.4,80,flow,60,False,2025-06-27T13:42:29.453810+0700,1164751058572416,timeout,2025-06-27T13:41:29.398464+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,46894,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:24.398323+0700
,,,,,,668,1483,192.168.100.4,80,flow,60,False,2025-06-27T13:45:03.784847+0700,601330816380136,timeout,2025-06-27T13:44:03.781544+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56206,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:25.679415+0700
,,,,,,668,1532,192.168.100.4,80,flow,60,False,2025-06-27T13:44:52.821351+0700,1445517375078192,timeout,2025-06-27T13:43:52.818992+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33504,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:25.679428+0700
,,,,,,668,1406,192.168.100.4,80,flow,60,False,2025-06-27T13:45:12.292760+0700,1304878672278607,timeout,2025-06-27T13:44:12.291919+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,57870,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:25.679493+0700
,,,,,,668,1513,192.168.100.4,80,flow,60,False,2025-06-27T13:44:49.651400+0700,320107094325644,timeout,2025-06-27T13:43:49.637324+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,35022,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:25.679460+0700
,,,,,,668,1565,192.168.100.4,80,flow,60,False,2025-06-27T13:45:07.229344+0700,1728581490667738,timeout,2025-06-27T13:44:07.225498+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56580,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:25.759657+0700
,,,,,,668,1396,192.168.100.4,80,flow,60,False,2025-06-27T13:44:56.402877+0700,743462021107932,timeout,2025-06-27T13:43:56.397532+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,33992,True,True,1b,13,1b,True,closed,True,2025-06-27T13:46:25.759709+0700
