flow_id,timestamp,src_ip,src_port,dest_ip,dest_port,proto,app_proto,in_iface,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,flow_start,flow_end,duration,flow_state,tcp_flags,alert_signature,alert_severity,alert_action,http_method,http_url,http_status,http_user_agent,http_length,flowbits_count
184926548386959,2025-06-02T18:56:42.481348+0700,192.168.100.5,35764,192.168.100.4,80,TCP,http,enp0s3,6,5,641,2149,2025-06-02T18:55:37.844943+0700,2025-06-02T18:55:41.869532+0700,4.024589,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=243&q=home,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
1142760090186934,2025-06-02T18:58:46.082803+0700,192.168.100.5,35770,192.168.100.4,80,TCP,http,enp0s3,6,5,638,2149,2025-06-02T18:55:41.865462+0700,2025-06-02T18:55:48.117034+0700,6.251572,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=332&q=contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
341963438340033,2025-06-02T19:00:01.504443+0700,192.168.100.5,60078,192.168.100.4,80,TCP,http,enp0s3,6,5,629,2149,2025-06-02T18:55:48.112577+0700,2025-06-02T18:55:53.532466+0700,5.419889,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=222&q=services,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
2166036039303663,2025-06-02T18:55:51.097883+0700,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,ff02:0000:0000:0000:0000:0000:0000:0016,,IPv6-ICMP,,enp0s3,2,0,220,0,2025-06-02T18:53:21.164335+0700,2025-06-02T18:53:21.353536+0700,0.189201,new,,,,,,,,,,0
1358981629545274,2025-06-02T19:00:55.002941+0700,192.168.100.5,60562,192.168.100.4,80,TCP,http,enp0s3,6,5,635,2149,2025-06-02T18:55:53.527162+0700,2025-06-02T18:55:59.034229+0700,5.507067,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=234&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1917387507988424,2025-06-02T19:00:47.633308+0700,192.168.100.5,60568,192.168.100.4,80,TCP,http,enp0s3,6,5,635,2149,2025-06-02T18:55:59.030664+0700,2025-06-02T18:56:03.456270+0700,4.425606,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=720&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1722846964605909,2025-06-02T18:59:15.437477+0700,192.168.100.5,56598,192.168.100.4,80,TCP,http,enp0s3,6,5,628,2149,2025-06-02T18:56:03.451541+0700,2025-06-02T18:56:09.075580+0700,5.624039,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=547&q=contact,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
704892471153525,2025-06-02T18:58:20.060765+0700,192.168.100.5,56608,192.168.100.4,80,TCP,http,enp0s3,6,5,635,2149,2025-06-02T18:56:09.070517+0700,2025-06-02T18:56:14.020252+0700,4.949735,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=213&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
31304160525374,2025-06-02T18:59:11.434241+0700,192.168.100.5,39276,192.168.100.4,80,TCP,http,enp0s3,6,5,639,2149,2025-06-02T18:56:14.015422+0700,2025-06-02T18:56:19.478055+0700,5.462633,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=296&q=services,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
492759742102284,2025-06-02T19:00:18.190867+0700,192.168.100.5,39290,192.168.100.4,80,TCP,http,enp0s3,6,5,625,2149,2025-06-02T18:56:19.473868+0700,2025-06-02T18:56:25.437013+0700,5.963145,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=319&q=home,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
1204281204643923,2025-06-02T18:57:40.004509+0700,192.168.100.5,56868,192.168.100.4,80,TCP,http,enp0s3,6,5,642,2149,2025-06-02T18:56:25.432211+0700,2025-06-02T18:56:31.103428+0700,5.671217,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=466&q=about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
1938639008269351,2025-06-02T19:01:24.449783+0700,192.168.100.5,56880,192.168.100.4,80,TCP,http,enp0s3,6,5,638,2149,2025-06-02T18:56:31.099367+0700,2025-06-02T18:56:35.315032+0700,4.215665,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=754&q=contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
461470906433050,2025-06-02T19:00:33.522464+0700,192.168.100.5,40718,192.168.100.4,80,TCP,http,enp0s3,6,5,639,2149,2025-06-02T18:56:35.310810+0700,2025-06-02T18:56:41.310475+0700,5.999665,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=486&q=services,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1798786283842170,2025-06-02T19:01:25.116285+0700,192.168.100.5,40730,192.168.100.4,80,TCP,http,enp0s3,6,5,639,2149,2025-06-02T18:56:41.305786+0700,2025-06-02T18:56:46.465039+0700,5.159253,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=300&q=services,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
858420374537957,2025-06-02T18:59:50.141663+0700,192.168.100.5,57444,192.168.100.4,80,TCP,http,enp0s3,6,5,626,2149,2025-06-02T18:56:46.460517+0700,2025-06-02T18:56:51.723626+0700,5.263109,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=382&q=about,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
1050645931227770,2025-06-02T19:00:09.515915+0700,192.168.100.5,57452,192.168.100.4,80,TCP,http,enp0s3,6,5,626,2149,2025-06-02T18:56:51.719482+0700,2025-06-02T18:56:56.057672+0700,4.33819,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=692&q=about,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
622429102198751,2025-06-02T18:59:59.503550+0700,192.168.100.5,55266,192.168.100.4,80,TCP,http,enp0s3,6,5,644,2149,2025-06-02T18:56:56.053215+0700,2025-06-02T18:57:00.206510+0700,4.153295,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=530&q=contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
1359153432629490,2025-06-02T19:00:55.003059+0700,192.168.100.5,55276,192.168.100.4,80,TCP,http,enp0s3,6,5,635,2149,2025-06-02T18:57:00.200946+0700,2025-06-02T18:57:04.601755+0700,4.400809,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=675&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1580503162429741,2025-06-02T18:59:13.435265+0700,192.168.100.5,53468,192.168.100.4,80,TCP,http,enp0s3,6,5,635,2149,2025-06-02T18:57:04.598317+0700,2025-06-02T18:57:09.353897+0700,4.75558,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=471&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1136579638023765,2025-06-02T18:58:36.074423+0700,192.168.100.5,53474,192.168.100.4,80,TCP,http,enp0s3,6,5,628,2149,2025-06-02T18:57:09.349781+0700,2025-06-02T18:57:13.732759+0700,4.382978,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=963&q=contact,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
645707826011371,2025-06-02T19:00:39.597183+0700,192.168.100.5,50906,192.168.100.4,80,TCP,http,enp0s3,6,5,641,2149,2025-06-02T18:57:13.728299+0700,2025-06-02T18:57:19.387767+0700,5.659468,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=392&q=home,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
282826039614192,2025-06-02T18:59:29.443762+0700,192.168.100.5,50910,192.168.100.4,80,TCP,http,enp0s3,6,5,635,2149,2025-06-02T18:57:19.383728+0700,2025-06-02T18:57:23.629788+0700,4.24606,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=475&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
438613093616788,2025-06-02T18:59:54.145275+0700,192.168.100.5,48506,192.168.100.4,80,TCP,http,enp0s3,6,5,634,2149,2025-06-02T18:57:23.625812+0700,2025-06-02T18:57:29.380433+0700,5.754621,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=38&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1862313148255313,2025-06-02T18:59:13.435679+0700,192.168.100.5,48508,192.168.100.4,80,TCP,http,enp0s3,6,5,638,2149,2025-06-02T18:57:29.363601+0700,2025-06-02T18:57:34.313221+0700,4.94962,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=574&q=contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1980214295836405,2025-06-02T19:02:34.588287+0700,192.168.100.5,51304,192.168.100.4,80,TCP,http,enp0s3,6,5,644,2149,2025-06-02T18:57:34.308981+0700,2025-06-02T18:57:40.050777+0700,5.741796,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=493&q=contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
2069270443111012,2025-06-02T19:02:15.022025+0700,192.168.100.5,51318,192.168.100.4,80,TCP,http,enp0s3,6,5,639,2149,2025-06-02T18:57:40.045668+0700,2025-06-02T18:57:44.544524+0700,4.498856,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=316&q=services,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
2034807625759806,2025-06-02T19:01:16.390205+0700,192.168.100.5,43508,192.168.100.4,80,TCP,http,enp0s3,6,5,641,2149,2025-06-02T18:57:44.539710+0700,2025-06-02T18:57:49.152292+0700,4.612582,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=70&q=about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
1268220388260693,2025-06-02T18:59:29.444204+0700,192.168.100.5,43518,192.168.100.4,80,TCP,http,enp0s3,6,5,642,2149,2025-06-02T18:57:49.146261+0700,2025-06-02T18:57:53.219151+0700,4.07289,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=237&q=about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
1015749325965116,2025-06-02T18:59:10.099688+0700,192.168.100.5,36762,192.168.100.4,80,TCP,http,enp0s3,6,5,642,2149,2025-06-02T18:57:53.214844+0700,2025-06-02T18:57:59.146411+0700,5.931567,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=367&q=about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
490341682063860,2025-06-02T19:01:23.184250+0700,192.168.100.5,36776,192.168.100.4,80,TCP,http,enp0s3,6,5,642,2149,2025-06-02T18:57:59.141812+0700,2025-06-02T18:58:04.855370+0700,5.713558,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=652&q=about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
920547081649097,2025-06-02T19:01:36.605671+0700,192.168.100.5,49098,192.168.100.4,80,TCP,http,enp0s3,6,5,642,2149,2025-06-02T18:58:04.850889+0700,2025-06-02T18:58:10.675669+0700,5.82478,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=415&q=about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
985246469340367,2025-06-02T18:59:27.441419+0700,192.168.100.5,49112,192.168.100.4,80,TCP,http,enp0s3,6,5,638,2149,2025-06-02T18:58:10.670927+0700,2025-06-02T18:58:16.578348+0700,5.907421,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=297&q=contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
152499555712815,2025-06-02T18:59:47.463846+0700,192.168.100.5,54834,192.168.100.4,80,TCP,http,enp0s3,6,5,644,2149,2025-06-02T18:58:16.573231+0700,2025-06-02T18:58:20.957446+0700,4.384215,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=215&q=contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
2069592568269014,2025-06-02T19:01:07.026463+0700,192.168.100.5,54840,192.168.100.4,80,TCP,http,enp0s3,6,5,629,2149,2025-06-02T18:58:20.952534+0700,2025-06-02T18:58:25.722314+0700,4.76978,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=405&q=services,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
452541676645260,2025-06-02T19:03:09.280402+0700,192.168.100.5,40956,192.168.100.4,80,TCP,http,enp0s3,6,5,640,2149,2025-06-02T18:58:25.715660+0700,2025-06-02T18:58:31.680531+0700,5.964871,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=58&q=home,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
686514315413721,2025-06-02T19:02:57.210014+0700,192.168.100.5,40958,192.168.100.4,80,TCP,http,enp0s3,6,5,639,2149,2025-06-02T18:58:31.674009+0700,2025-06-02T18:58:36.531511+0700,4.857502,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=567&q=services,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1209606972639271,2025-06-02T19:00:40.269977+0700,192.168.100.5,58346,192.168.100.4,80,TCP,http,enp0s3,6,5,628,2149,2025-06-02T18:58:36.526375+0700,2025-06-02T18:58:42.595300+0700,6.068925,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=459&q=contact,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
693412033657896,2025-06-02T19:03:09.256798+0700,192.168.100.5,58360,192.168.100.4,80,TCP,http,enp0s3,6,5,628,2149,2025-06-02T18:58:42.588840+0700,2025-06-02T18:58:48.089677+0700,5.500837,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=246&q=contact,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
1246105605524938,2025-06-02T19:02:52.538995+0700,192.168.100.5,54752,192.168.100.4,80,TCP,http,enp0s3,6,5,638,2149,2025-06-02T18:58:48.085450+0700,2025-06-02T18:58:53.602808+0700,5.517358,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=758&q=contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1367223683588224,2025-06-02T19:01:09.028234+0700,192.168.100.5,48284,192.168.100.4,80,TCP,http,enp0s3,6,5,628,2149,2025-06-02T18:58:53.598144+0700,2025-06-02T18:58:57.998424+0700,4.40028,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=222&q=contact,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
416386643995538,2025-06-02T19:03:17.271417+0700,192.168.100.5,48296,192.168.100.4,80,TCP,http,enp0s3,6,5,629,2149,2025-06-02T18:58:57.994194+0700,2025-06-02T18:59:02.902476+0700,4.908282,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=905&q=services,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
1293483390711526,2025-06-02T19:00:12.170576+0700,192.168.100.5,36500,192.168.100.4,80,TCP,http,enp0s3,6,5,644,2149,2025-06-02T18:59:02.898790+0700,2025-06-02T18:59:07.852596+0700,4.953806,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=946&q=contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
2140566905942424,2025-06-02T19:03:08.613902+0700,192.168.100.5,36514,192.168.100.4,80,TCP,http,enp0s3,6,5,644,2149,2025-06-02T18:59:07.848280+0700,2025-06-02T18:59:13.248253+0700,5.399973,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=676&q=contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
88994173008014,2025-06-02T19:01:58.007351+0700,192.168.100.5,58448,192.168.100.4,80,TCP,http,enp0s3,6,5,629,2149,2025-06-02T18:59:13.243854+0700,2025-06-02T18:59:17.315076+0700,4.071222,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=438&q=services,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
744139894668645,2025-06-02T19:03:27.391430+0700,192.168.100.5,58450,192.168.100.4,80,TCP,http,enp0s3,6,5,635,2149,2025-06-02T18:59:17.310629+0700,2025-06-02T18:59:23.201457+0700,5.890828,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=658&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
22546734645047,2025-06-02T19:04:05.342709+0700,192.168.100.5,59190,192.168.100.4,80,TCP,http,enp0s3,6,5,638,2149,2025-06-02T18:59:23.196407+0700,2025-06-02T18:59:27.713504+0700,4.517097,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=977&q=contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
665013712835464,2025-06-02T19:02:21.119314+0700,192.168.100.5,59206,192.168.100.4,80,TCP,http,enp0s3,6,5,642,2149,2025-06-02T18:59:27.709512+0700,2025-06-02T18:59:33.337867+0700,5.628355,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=662&q=about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
234584975677194,2025-06-02T19:00:58.348875+0700,192.168.100.5,47088,192.168.100.4,80,TCP,http,enp0s3,6,5,644,2149,2025-06-02T18:59:33.333578+0700,2025-06-02T18:59:37.781754+0700,4.448176,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=343&q=contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
1850901428558636,2025-06-02T19:02:54.604285+0700,192.168.100.5,47094,192.168.100.4,80,TCP,http,enp0s3,6,5,639,2149,2025-06-02T18:59:37.777004+0700,2025-06-02T18:59:43.280786+0700,5.503782,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=876&q=services,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1245233730763654,2025-06-02T19:02:50.537759+0700,192.168.100.5,57810,192.168.100.4,80,TCP,http,enp0s3,6,5,628,2149,2025-06-02T18:59:43.277382+0700,2025-06-02T18:59:49.040034+0700,5.762652,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=618&q=contact,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
1256825847909437,2025-06-02T19:02:01.332797+0700,192.168.100.5,57816,192.168.100.4,80,TCP,http,enp0s3,6,5,634,2149,2025-06-02T18:59:49.035901+0700,2025-06-02T18:59:53.393689+0700,4.357788,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=81&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
2166036058963506,2025-06-02T18:59:51.486779+0700,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,ff02:0000:0000:0000:0000:0000:0000:0016,,IPv6-ICMP,,enp0s3,2,0,220,0,2025-06-02T18:58:21.163378+0700,2025-06-02T18:58:21.617668+0700,0.45429,new,,,,,,,,,,0
1809523714684306,2025-06-02T19:02:52.539207+0700,192.168.100.5,47764,192.168.100.4,80,TCP,http,enp0s3,6,5,644,2149,2025-06-02T18:59:53.390546+0700,2025-06-02T18:59:59.011859+0700,5.621313,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=397&q=contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
1565788615940601,2025-06-02T19:03:57.324259+0700,192.168.100.5,47780,192.168.100.4,80,TCP,http,enp0s3,6,5,644,2149,2025-06-02T18:59:59.006649+0700,2025-06-02T19:00:03.836588+0700,4.829939,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=269&q=contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
998543695524594,2025-06-02T19:03:49.317812+0700,192.168.100.5,45866,192.168.100.4,80,TCP,http,enp0s3,6,5,639,2149,2025-06-02T19:00:03.832242+0700,2025-06-02T19:00:09.518809+0700,5.686567,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=496&q=services,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
765919671338915,2025-06-02T19:00:04.174180+0700,fe80:0000:0000:0000:c37f:7050:52f1:6196,,ff02:0000:0000:0000:0000:0000:0000:0002,,IPv6-ICMP,,enp0s3,1,0,62,0,2025-06-02T18:58:39.968611+0700,2025-06-02T18:58:39.968611+0700,0.0,new,,,,,,,,,,0
668076027271556,2025-06-02T19:01:17.034310+0700,192.168.100.5,45876,192.168.100.4,80,TCP,http,enp0s3,6,5,641,2149,2025-06-02T19:00:09.514436+0700,2025-06-02T19:00:15.278197+0700,5.763761,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=964&q=home,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
1901693714247204,2025-06-02T19:04:20.164472+0700,192.168.100.5,57956,192.168.100.4,80,TCP,http,enp0s3,6,5,625,2149,2025-06-02T19:00:15.273956+0700,2025-06-02T19:00:21.229558+0700,5.955602,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=723&q=home,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
1361558627512576,2025-06-02T19:04:59.005066+0700,192.168.100.5,57960,192.168.100.4,80,TCP,http,enp0s3,6,5,625,2149,2025-06-02T19:00:21.225536+0700,2025-06-02T19:00:25.644436+0700,4.4189,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=689&q=home,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
97193270298132,2025-06-02T19:02:12.336687+0700,192.168.100.5,49058,192.168.100.4,80,TCP,http,enp0s3,6,5,641,2149,2025-06-02T19:00:25.640532+0700,2025-06-02T19:00:31.138028+0700,5.497496,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=73&q=about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
70641782818707,2025-06-02T19:05:27.110993+0700,192.168.100.5,49064,192.168.100.4,80,TCP,http,enp0s3,6,5,629,2149,2025-06-02T19:00:31.133011+0700,2025-06-02T19:00:36.585803+0700,5.452792,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=517&q=services,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
674630149135424,2025-06-02T19:05:28.441295+0700,192.168.100.5,58838,192.168.100.4,80,TCP,http,enp0s3,6,5,644,2149,2025-06-02T19:00:36.580672+0700,2025-06-02T19:00:41.590576+0700,5.009904,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=859&q=contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
1161490462274354,2025-06-02T19:03:18.650454+0700,192.168.100.5,58842,192.168.100.4,80,TCP,http,enp0s3,6,5,628,2149,2025-06-02T19:00:41.586546+0700,2025-06-02T19:00:46.872180+0700,5.285634,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=72&q=services,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
1095030138617530,2025-06-02T19:05:25.105626+0700,192.168.100.5,50596,192.168.100.4,80,TCP,http,enp0s3,6,5,635,2149,2025-06-02T19:00:46.868026+0700,2025-06-02T19:00:51.276899+0700,4.408873,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=363&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
2104755475392267,2025-06-02T19:03:16.604064+0700,192.168.100.5,50612,192.168.100.4,80,TCP,http,enp0s3,6,5,636,2149,2025-06-02T19:00:51.272139+0700,2025-06-02T19:00:57.215020+0700,5.942881,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=768&q=about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1613518591308496,2025-06-02T19:05:18.436412+0700,192.168.100.5,40040,192.168.100.4,80,TCP,http,enp0s3,6,5,641,2149,2025-06-02T19:00:57.209616+0700,2025-06-02T19:01:02.442774+0700,5.233158,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=784&q=home,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
960576188493817,2025-06-02T19:02:45.198856+0700,192.168.100.5,40042,192.168.100.4,80,TCP,http,enp0s3,6,5,641,2149,2025-06-02T19:01:02.438265+0700,2025-06-02T19:01:08.352899+0700,5.914634,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=613&q=home,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
2196908294820112,2025-06-02T19:04:44.325293+0700,192.168.100.5,38010,192.168.100.4,80,TCP,http,enp0s3,6,5,641,2149,2025-06-02T19:01:08.348432+0700,2025-06-02T19:01:12.816492+0700,4.46806,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=518&q=home,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
2056033367777985,2025-06-02T19:05:53.128173+0700,192.168.100.5,42948,192.168.100.4,80,TCP,http,enp0s3,6,5,645,2149,2025-06-02T19:01:12.811713+0700,2025-06-02T19:01:17.577169+0700,4.765456,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=681&q=services,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1550,3
1732699640150352,2025-06-02T19:04:41.657327+0700,192.168.100.5,42962,192.168.100.4,80,TCP,http,enp0s3,6,5,638,2149,2025-06-02T19:01:17.571728+0700,2025-06-02T19:01:23.146795+0700,5.575067,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=921&q=contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
555427629837541,2025-06-02T19:03:14.602500+0700,192.168.100.5,37196,192.168.100.4,80,TCP,http,enp0s3,6,5,636,2149,2025-06-02T19:01:23.142565+0700,2025-06-02T19:01:28.400958+0700,5.258393,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=627&q=about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1673252998483411,2025-06-02T19:05:51.127611+0700,192.168.100.5,37204,192.168.100.4,80,TCP,http,enp0s3,6,5,639,2149,2025-06-02T19:01:28.396755+0700,2025-06-02T19:01:33.707570+0700,5.310815,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=293&q=services,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
810514328173511,2025-06-02T19:06:29.156931+0700,192.168.100.5,54774,192.168.100.4,80,TCP,http,enp0s3,6,5,635,2149,2025-06-02T19:01:33.703431+0700,2025-06-02T19:01:37.891433+0700,4.188002,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=206&q=home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1092375852190001,2025-06-02T19:06:29.157171+0700,192.168.100.5,54788,192.168.100.4,80,TCP,http,enp0s3,6,5,628,2149,2025-06-02T19:01:37.887089+0700,2025-06-02T19:01:42.758887+0700,4.871798,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=257&q=contact,200,Mozilla/5.0 (X11; Linux x86_64),1550,3
1436334013449047,2025-06-02T19:04:16.161309+0700,192.168.100.5,51858,192.168.100.4,80,TCP,http,enp0s3,6,5,638,2149,2025-06-02T19:01:42.754519+0700,2025-06-02T19:01:48.607054+0700,5.852535,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=909&q=contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
1650562687578525,2025-06-02T19:05:12.353906+0700,192.168.100.5,51870,192.168.100.4,80,TCP,http,enp0s3,6,5,639,2149,2025-06-02T19:01:48.602525+0700,2025-06-02T19:01:53.897219+0700,5.294694,closed,1b,HTTP GET Request Detected,3,allowed,GET,/?id=519&q=services,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1550,3
