timestamp,src_ip,dest_ip,flow_id,bytes_toclient,bytes_toserver,flow_age,pkts_toclient,pkts_toserver,prediction
2025-06-29T16:07:11.414383+0700,192.168.100.6,192.168.100.4,1107407958641500,74720,1644,0,74720,22,BENIGN
2025-06-29T16:07:25.431528+0700,192.168.100.6,192.168.100.4,1960182305504000,74720,1512,0,74720,20,BENIGN
2025-06-29T16:07:38.124432+0700,192.168.100.6,192.168.100.4,1545329266790185,75066,1048,0,75066,13,BENIGN
2025-06-29T16:07:38.156241+0700,192.168.100.6,192.168.100.4,1224039944303694,139731,2287,0,139731,30,BENIGN
2025-06-29T16:07:40.126644+0700,192.168.100.6,192.168.100.4,420421499258825,75264,1378,0,75264,18,BENIGN
2025-06-29T16:07:42.126061+0700,192.168.100.6,192.168.100.4,140318763657545,77256,1185,0,77256,15,BENIGN
2025-06-29T16:07:43.500530+0700,192.168.100.6,192.168.100.4,945715325375259,74491,1050,0,74491,13,BENIGN
2025-06-29T16:07:49.466468+0700,192.168.100.6,192.168.100.4,707514292011450,74654,1380,0,74654,18,BENIGN
2025-06-29T16:07:55.469407+0700,192.168.100.6,192.168.100.4,147910117822421,76648,933,0,76648,12,BENIGN
2025-06-29T16:07:55.469453+0700,192.168.100.6,192.168.100.4,1555312918850348,75175,1312,0,75175,17,BENIGN
2025-06-29T16:08:05.572037+0700,192.168.100.6,192.168.100.4,817461161360237,74523,1050,0,74523,13,BENIGN
2025-06-29T16:08:11.497540+0700,192.168.100.6,192.168.100.4,1424030801139709,75205,1774,0,75205,24,BENIGN
2025-06-29T16:08:11.584258+0700,192.168.100.6,192.168.100.4,2087723509569756,77249,1053,0,77249,13,BENIGN
2025-06-29T16:08:15.585515+0700,192.168.100.6,192.168.100.4,1527419256449290,74654,1446,0,74654,19,BENIGN
2025-06-29T16:08:17.586691+0700,192.168.100.6,192.168.100.4,824988091057411,77321,1251,0,77321,16,BENIGN
2025-06-29T16:08:19.588415+0700,192.168.100.6,192.168.100.4,122294934590566,75073,1048,0,75073,13,BENIGN
2025-06-29T16:08:19.588471+0700,192.168.100.6,192.168.100.4,403911647386983,76679,999,0,76679,13,BENIGN
2025-06-29T16:08:20.255381+0700,192.168.100.6,192.168.100.4,826439789188640,77387,1383,0,77387,18,BENIGN
2025-06-29T16:08:27.518514+0700,192.168.100.6,192.168.100.4,1715197375605215,75139,1048,0,75139,13,BENIGN
2025-06-29T16:08:31.520740+0700,192.168.100.6,192.168.100.4,1435863439453018,76942,1065,0,76942,14,BENIGN
2025-06-29T16:08:36.193317+0700,192.168.100.6,192.168.100.4,31626027429887,141865,1906,0,141865,25,BENIGN
2025-06-29T16:08:37.527073+0700,192.168.100.6,192.168.100.4,313431717137903,77381,1053,0,77381,13,BENIGN
2025-06-29T16:08:39.528982+0700,192.168.100.6,192.168.100.4,1581475713480465,76877,999,0,76877,13,BENIGN
2025-06-29T16:08:40.288171+0700,192.168.100.6,192.168.100.4,978788720770360,139592,1957,0,139592,25,BENIGN
2025-06-29T16:08:41.621753+0700,192.168.100.6,192.168.100.4,135267883464308,206906,2549,0,206906,33,BENIGN
2025-06-29T16:08:43.531696+0700,192.168.100.6,192.168.100.4,1020896583219002,76877,1131,0,76877,15,BENIGN
2025-06-29T16:08:50.295071+0700,192.168.100.6,192.168.100.4,703099066790158,76943,1461,0,76943,20,BENIGN
2025-06-29T16:08:51.536514+0700,192.168.100.6,192.168.100.4,1447257984617686,77513,1581,0,77513,21,BENIGN
2025-06-29T16:08:52.203656+0700,192.168.100.6,192.168.100.4,1307158302319538,142459,2092,0,142459,27,BENIGN
2025-06-29T16:08:55.632586+0700,192.168.100.6,192.168.100.4,706223657370700,141799,2104,0,141799,28,BENIGN
2025-06-29T16:08:56.299796+0700,192.168.100.6,192.168.100.4,1551211225209254,75007,982,0,75007,12,BENIGN
2025-06-29T16:08:56.299843+0700,192.168.100.6,192.168.100.4,988501792300333,75264,1246,0,75264,16,BENIGN
2025-06-29T16:08:57.550488+0700,192.168.100.6,192.168.100.4,184153201823821,74655,1314,0,74655,17,BENIGN
2025-06-29T16:08:57.550545+0700,192.168.100.6,192.168.100.4,43529531369353,75204,1378,0,75204,18,BENIGN
2025-06-29T16:08:58.218367+0700,192.168.100.6,192.168.100.4,325822700024110,74594,1314,0,74594,17,BENIGN
2025-06-29T16:08:58.303459+0700,192.168.100.6,192.168.100.4,848872404256412,141763,1774,0,141763,23,BENIGN
2025-06-29T16:09:00.304395+0700,192.168.100.6,192.168.100.4,990844694894190,75199,1114,0,75199,14,BENIGN
2025-06-29T16:09:01.638941+0700,192.168.100.6,192.168.100.4,147132734238680,142087,2302,0,142087,31,BENIGN
2025-06-29T16:09:05.558288+0700,192.168.100.6,192.168.100.4,1736947086621011,76943,1395,0,76943,19,BENIGN
2025-06-29T16:09:07.559440+0700,192.168.100.6,192.168.100.4,1597541039066976,142458,2158,0,142458,28,BENIGN
2025-06-29T16:09:09.560932+0700,192.168.100.6,192.168.100.4,1739783914617226,207322,3065,0,207322,40,BENIGN
2025-06-29T16:09:09.662930+0700,192.168.100.6,192.168.100.4,574052484783784,76685,999,0,76685,13,BENIGN
2025-06-29T16:09:10.227645+0700,192.168.100.6,192.168.100.4,473631848451031,77506,1449,0,77506,19,BENIGN
2025-06-29T16:09:13.562340+0700,192.168.100.6,192.168.100.4,897527943479664,77249,1053,0,77249,13,BENIGN
2025-06-29T16:09:16.234599+0700,192.168.100.6,192.168.100.4,1462131460666883,141823,1774,0,141823,23,BENIGN
2025-06-29T16:09:22.376634+0700,192.168.100.6,192.168.100.4,1847929046262748,76877,1131,0,76877,15,BENIGN
2025-06-29T16:09:26.424138+0700,192.168.100.6,192.168.100.4,2131716862440948,75264,1312,0,75264,17,BENIGN
2025-06-29T16:09:27.095944+0700,192.168.100.6,192.168.100.4,1569393971586118,76679,933,0,76679,12,BENIGN
2025-06-29T16:09:27.096023+0700,192.168.100.6,192.168.100.4,584491401754059,77454,1515,0,77454,20,BENIGN
2025-06-29T16:09:28.428343+0700,192.168.100.6,192.168.100.4,1710625383271141,77513,1449,0,77513,19,BENIGN
2025-06-29T16:09:32.431663+0700,192.168.100.6,192.168.100.4,728201005959074,206876,2945,0,206876,39,BENIGN
2025-06-29T16:09:33.610399+0700,192.168.100.6,192.168.100.4,909152273175664,74661,1182,0,74661,15,BENIGN
2025-06-29T16:09:37.611748+0700,192.168.100.6,192.168.100.4,1052569818245933,77009,1395,0,77009,19,BENIGN
2025-06-29T16:09:40.463648+0700,192.168.100.6,192.168.100.4,1295886161120334,75175,1114,0,75175,14,BENIGN
2025-06-29T16:09:42.465926+0700,192.168.100.6,192.168.100.4,592993291804192,76679,933,0,76679,12,BENIGN
