timestamp,src_ip,dest_ip,flow_id,bytes_toclient,bytes_toserver,flow_age,pkts_toclient,pkts_toserver,prediction
2025-06-29T15:18:14.211711+0700,192.168.100.6,192.168.100.4,893572079717894,139732,1957,0,139732,25,BENIGN
2025-06-29T15:18:22.216469+0700,192.168.100.6,192.168.100.4,1320466060701158,74721,1248,0,74721,16,BENIGN
2025-06-29T15:18:27.556488+0700,192.168.100.6,192.168.100.4,1464033933541495,75264,1510,0,75264,20,BENIGN
2025-06-29T15:18:36.262032+0700,192.168.100.6,192.168.100.4,946249854789311,76943,1395,0,76943,19,BENIGN
2025-06-29T15:18:39.576452+0700,192.168.100.6,192.168.100.4,1470957419181900,75264,1312,0,75264,17,BENIGN
2025-06-29T15:18:40.267489+0700,192.168.100.6,192.168.100.4,1652269465000622,76943,1461,0,76943,20,BENIGN
2025-06-29T15:18:46.252418+0700,192.168.100.6,192.168.100.4,208662236526049,75199,1180,0,75199,15,BENIGN
2025-06-29T15:18:49.592069+0700,192.168.100.6,192.168.100.4,632704359061177,77424,1185,0,77424,15,BENIGN
2025-06-29T15:18:51.606768+0700,192.168.100.6,192.168.100.4,1095925171750416,141888,2104,0,141888,28,BENIGN
2025-06-29T15:18:53.607726+0700,192.168.100.6,192.168.100.4,956089627695697,77350,1317,0,77350,17,BENIGN
2025-06-29T15:19:04.275130+0700,192.168.100.6,192.168.100.4,78507551204049,74522,1050,0,74522,13,BENIGN
2025-06-29T15:19:23.043151+0700,192.168.100.6,192.168.100.4,793069849892007,140071,2021,0,140071,26,BENIGN
2025-06-29T15:19:24.369307+0700,192.168.100.6,192.168.100.4,1959424053728776,76780,1197,0,76780,16,BENIGN
2025-06-29T15:19:25.045869+0700,192.168.100.6,192.168.100.4,1115377075934473,75007,1048,0,75007,13,BENIGN
2025-06-29T15:19:26.375759+0700,192.168.100.6,192.168.100.4,2242058671320420,74654,1248,0,74654,16,BENIGN
2025-06-29T15:19:28.412670+0700,192.168.100.6,192.168.100.4,1359116475125928,74491,1050,0,74491,13,BENIGN
2025-06-29T15:19:30.384095+0700,192.168.100.6,192.168.100.4,1681359276605769,139665,2089,0,139665,27,BENIGN
2025-06-29T15:19:31.079433+0700,192.168.100.6,192.168.100.4,1360520929348623,75199,1048,0,75199,13,BENIGN
2025-06-29T15:19:34.414478+0700,192.168.100.6,192.168.100.4,1925459449132948,74720,1314,0,74720,17,BENIGN
2025-06-29T15:19:34.414533+0700,192.168.100.6,192.168.100.4,518329380588752,139665,2221,0,139665,29,BENIGN
2025-06-29T15:19:40.390799+0700,192.168.100.6,192.168.100.4,1124606967584514,74720,1380,0,74720,18,BENIGN
2025-06-29T15:19:40.432554+0700,192.168.100.6,192.168.100.4,1928745101892302,77218,1119,0,77218,14,BENIGN
2025-06-29T15:19:43.102640+0700,192.168.100.6,192.168.100.4,241836565280319,76920,1329,0,76920,18,BENIGN
2025-06-29T15:19:54.401707+0700,192.168.100.6,192.168.100.4,1554593320783110,75199,1246,0,75199,16,BENIGN
2025-06-29T15:19:59.112223+0700,192.168.100.6,192.168.100.4,251075041261786,77447,1383,0,77447,18,BENIGN
2025-06-29T15:20:01.113584+0700,192.168.100.6,192.168.100.4,1237616143513027,75199,1114,0,75199,14,BENIGN
2025-06-29T15:20:03.091762+0700,192.168.100.6,192.168.100.4,293230147832283,77358,1383,0,77358,18,BENIGN
2025-06-29T15:20:04.428698+0700,192.168.100.6,192.168.100.4,997561835773150,74588,1116,0,74588,14,BENIGN
2025-06-29T15:20:04.451510+0700,192.168.100.6,192.168.100.4,2224483664780874,76877,1263,0,76877,17,BENIGN
2025-06-29T15:20:06.429606+0700,192.168.100.6,192.168.100.4,858177260501713,77381,1119,0,77381,14,BENIGN
2025-06-29T15:20:21.235760+0700,192.168.100.6,192.168.100.4,404963724262591,77454,1581,0,77454,21,BENIGN
2025-06-29T15:20:21.235837+0700,192.168.100.6,192.168.100.4,405079680353786,75330,1444,0,75330,19,BENIGN
2025-06-29T15:20:30.580567+0700,192.168.100.6,192.168.100.4,1676583282466422,77513,1581,0,77513,21,BENIGN
2025-06-29T15:20:30.580642+0700,192.168.100.6,192.168.100.4,269517628674687,75191,1312,0,75191,17,BENIGN
2025-06-29T15:20:34.590894+0700,192.168.100.6,192.168.100.4,1538697645656700,75191,1312,0,75191,17,BENIGN
2025-06-29T15:20:36.621312+0700,192.168.100.6,192.168.100.4,2243441651456456,76648,999,0,76648,13,BENIGN
2025-06-29T15:20:37.290878+0700,192.168.100.6,192.168.100.4,1821568485069828,75221,1126,0,75221,14,SLOWREAD
2025-06-29T15:20:43.295542+0700,192.168.100.6,192.168.100.4,136163195252415,76943,1395,0,76943,19,BENIGN
2025-06-29T15:20:44.470646+0700,192.168.100.6,192.168.100.4,317505297829601,140187,1889,0,140187,24,BENIGN
2025-06-29T15:20:50.634556+0700,192.168.100.6,192.168.100.4,562679219774093,74523,984,0,74523,12,BENIGN
2025-06-29T15:20:52.480561+0700,192.168.100.6,192.168.100.4,1588673888995145,75264,1444,0,75264,19,BENIGN
2025-06-29T15:20:52.480625+0700,192.168.100.6,192.168.100.4,744489476459851,139642,2221,0,139642,29,BENIGN
2025-06-29T15:20:52.480638+0700,192.168.100.6,192.168.100.4,2152074818999901,74977,1048,0,74977,13,BENIGN
2025-06-29T15:20:53.148541+0700,192.168.100.6,192.168.100.4,1307877519710491,75199,1048,0,75199,13,BENIGN
2025-06-29T15:20:57.152128+0700,192.168.100.6,192.168.100.4,1310222565672140,75001,1048,0,75001,13,BENIGN
2025-06-29T15:20:57.152220+0700,192.168.100.6,192.168.100.4,1028889319430166,77512,1251,0,77512,16,BENIGN
2025-06-29T15:21:02.488594+0700,192.168.100.6,192.168.100.4,750450888728191,207388,2933,0,207388,38,BENIGN
2025-06-29T15:21:02.662058+0700,192.168.100.6,192.168.100.4,1976853028022997,74654,1248,0,74654,16,BENIGN
2025-06-29T15:21:04.489489+0700,192.168.100.6,192.168.100.4,47905915022344,142532,2356,0,142532,31,BENIGN
2025-06-29T15:21:05.330532+0700,192.168.100.6,192.168.100.4,1275343138262662,140210,2021,0,140210,26,BENIGN
2025-06-29T15:21:09.337615+0700,192.168.100.6,192.168.100.4,1559133102944219,77447,1581,0,77447,21,BENIGN
