timestamp,src_ip,dest_ip,flow_id,bytes_toclient,bytes_toserver,flow_age,pkts_toclient,pkts_toserver,prediction
2025-06-29T18:42:06.137711+0700,192.168.100.6,192.168.100.4,84031672951001,668,1401,0,668,10,SLOWREAD
2025-06-29T18:42:12.114540+0700,192.168.100.6,192.168.100.4,1877423187589512,25023,774,0,25023,8,SLOWREAD
2025-06-29T18:42:36.087538+0700,192.168.100.6,192.168.100.4,1750425299223844,40659,840,0,40659,9,SLOWREAD
2025-06-29T18:42:38.118191+0700,192.168.100.6,192.168.100.4,2073026736838017,30061,828,0,30061,9,SLOWREAD
2025-06-29T18:42:49.467012+0700,192.168.100.6,192.168.100.4,531496401335165,17453,714,0,17453,7,SLOWREAD
2025-06-29T18:42:56.102454+0700,192.168.100.6,192.168.100.4,676296925613457,668,1380,0,668,10,SLOWREAD
2025-06-29T18:42:57.514045+0700,192.168.100.6,192.168.100.4,1099258863855729,25023,774,0,25023,8,SLOWREAD
2025-06-29T18:43:01.444067+0700,192.168.100.6,192.168.100.4,2187459700125362,74862,1276,0,74862,13,SLOWREAD
2025-06-29T18:43:05.519101+0700,192.168.100.6,192.168.100.4,1103637582620811,25023,774,0,25023,8,SLOWREAD
2025-06-29T18:43:12.129572+0700,192.168.100.6,192.168.100.4,1068358722230045,17453,714,0,17453,7,SLOWREAD
2025-06-29T18:43:16.115563+0700,192.168.100.6,192.168.100.4,1391917936185555,25519,768,0,25519,8,SLOWREAD
2025-06-29T18:43:18.129143+0700,192.168.100.6,192.168.100.4,2096898160990489,668,1387,0,668,10,SLOWREAD
2025-06-29T18:43:18.147952+0700,192.168.100.6,192.168.100.4,267134719081985,74862,1062,0,74862,12,SLOWREAD
2025-06-29T18:43:24.191736+0700,192.168.100.6,192.168.100.4,692982873732685,75524,1194,0,75524,14,SLOWREAD
2025-06-29T18:43:25.497660+0700,192.168.100.6,192.168.100.4,2201392571702572,27033,774,0,27033,8,SLOWREAD
2025-06-29T18:43:33.480086+0700,192.168.100.6,192.168.100.4,2065514839232767,8865,654,0,8865,6,SLOWREAD
2025-06-29T18:43:35.493371+0700,192.168.100.6,192.168.100.4,276776926708859,734,1652,0,734,11,SLOWREAD
2025-06-29T18:43:41.520675+0700,192.168.100.6,192.168.100.4,100172160145831,668,1302,0,668,10,SLOWREAD
2025-06-29T18:43:43.566241+0700,192.168.100.6,192.168.100.4,1688975054831457,25519,708,0,25519,7,SLOWREAD
2025-06-29T18:43:45.493123+0700,192.168.100.6,192.168.100.4,2072459806385692,8865,796,0,8865,6,SLOWREAD
2025-06-29T18:43:45.493673+0700,192.168.100.6,192.168.100.4,1931821096267368,25519,714,0,25519,7,SLOWREAD
2025-06-29T18:43:52.217885+0700,192.168.100.6,192.168.100.4,1413190910763725,8931,720,0,8931,7,SLOWREAD
2025-06-29T18:43:56.161605+0700,192.168.100.6,192.168.100.4,953159116198871,8865,796,0,8865,6,SLOWREAD
2025-06-29T18:43:56.161721+0700,192.168.100.6,192.168.100.4,1978266877295621,25519,922,0,25519,8,SLOWREAD
2025-06-29T18:43:57.513532+0700,192.168.100.6,192.168.100.4,1134546316135104,25519,774,0,25519,8,SLOWREAD
2025-06-29T18:44:01.507949+0700,192.168.100.6,192.168.100.4,533691134247462,33089,1042,0,33089,10,SLOWREAD
2025-06-29T18:44:15.556040+0700,192.168.100.6,192.168.100.4,260370152281606,668,1578,0,668,10,SLOWREAD
2025-06-29T18:44:21.523036+0700,192.168.100.6,192.168.100.4,1953128433316171,27033,982,0,27033,9,SLOWREAD
2025-06-29T18:44:23.533457+0700,192.168.100.6,192.168.100.4,1712880849991614,74430,994,0,74430,9,SLOWREAD
2025-06-29T18:44:25.549146+0700,192.168.100.6,192.168.100.4,306107259099091,75101,1276,0,75101,13,SLOWREAD
2025-06-29T18:44:28.263462+0700,192.168.100.6,192.168.100.4,307902554879864,74955,1210,0,74955,12,SLOWREAD
2025-06-29T18:44:29.562756+0700,192.168.100.6,192.168.100.4,831905745624728,45201,1048,0,45201,10,SLOWREAD
2025-06-29T18:44:30.171645+0700,192.168.100.6,192.168.100.4,1294591827754926,668,1450,0,668,10,SLOWREAD
2025-06-29T18:44:31.578614+0700,192.168.100.6,192.168.100.4,309626977618593,56092,1302,0,56092,16,SLOWREAD
2025-06-29T18:44:32.189659+0700,192.168.100.6,192.168.100.4,732822998352601,8865,796,0,8865,6,SLOWREAD
2025-06-29T18:44:38.226246+0700,192.168.100.6,192.168.100.4,414651813573941,25519,774,0,25519,8,SLOWREAD
2025-06-29T18:44:39.048355+0700,192.168.100.6,192.168.100.4,971109937607239,33089,811,0,33089,9,SLOWREAD
2025-06-29T18:44:42.235870+0700,192.168.100.6,192.168.100.4,2145781337658347,74926,1474,0,74926,16,SLOWREAD
2025-06-29T18:44:47.546811+0700,192.168.100.6,192.168.100.4,983230321763197,26041,834,0,26041,9,SLOWREAD
2025-06-29T18:44:53.590783+0700,192.168.100.6,192.168.100.4,1589651787066834,33089,834,0,33089,9,SLOWREAD
2025-06-29T18:44:54.195216+0700,192.168.100.6,192.168.100.4,1831694682775525,8865,625,0,8865,6,SLOWREAD
2025-06-29T18:44:56.207009+0700,192.168.100.6,192.168.100.4,425412856997838,25023,774,0,25023,8,SLOWREAD
2025-06-29T18:44:58.226072+0700,192.168.100.6,192.168.100.4,145030951930004,74926,1342,0,74926,14,SLOWREAD
2025-06-29T18:44:58.241592+0700,192.168.100.6,192.168.100.4,466509257781930,47513,1114,0,47513,11,SLOWREAD
2025-06-29T18:45:02.273129+0700,192.168.100.6,192.168.100.4,1313253462285362,8931,720,0,8931,7,SLOWREAD
2025-06-29T18:45:05.549946+0700,192.168.100.6,192.168.100.4,711945155748276,8865,648,0,8865,6,SLOWREAD
2025-06-29T18:45:05.549980+0700,192.168.100.6,192.168.100.4,1556425931732491,668,1435,0,668,10,SLOWREAD
2025-06-29T18:45:12.287658+0700,192.168.100.6,192.168.100.4,1741027921467899,668,1449,0,668,10,SLOWREAD
2025-06-29T18:45:14.251411+0700,192.168.100.6,192.168.100.4,295449305700880,8931,697,0,8931,7,SLOWREAD
2025-06-29T18:45:22.218971+0700,192.168.100.6,192.168.100.4,1465791388205154,16435,685,0,16435,7,SLOWREAD
2025-06-29T18:45:23.624839+0700,192.168.100.6,192.168.100.4,1989521847172380,40659,817,0,40659,9,SLOWREAD
2025-06-29T18:45:28.216942+0700,192.168.100.6,192.168.100.4,21913576817534,16435,685,0,16435,7,SLOWREAD
2025-06-29T18:45:30.324998+0700,192.168.100.6,192.168.100.4,1329432616271438,40659,817,0,40659,9,SLOWREAD
2025-06-29T18:45:32.330767+0700,192.168.100.6,192.168.100.4,1994819684358808,39145,928,0,39145,8,SLOWREAD
2025-06-29T18:45:33.637778+0700,192.168.100.6,192.168.100.4,587597267856918,668,1499,0,668,10,SLOWREAD
2025-06-29T18:45:37.613854+0700,192.168.100.6,192.168.100.4,2138585128265045,8865,625,0,8865,6,SLOWREAD
2025-06-29T18:45:42.351541+0700,192.168.100.6,192.168.100.4,311826001150965,668,1305,0,668,10,SLOWREAD
2025-06-29T18:45:43.697461+0700,192.168.100.6,192.168.100.4,453031657753416,28051,751,0,28051,8,SLOWREAD
2025-06-29T18:45:44.297028+0700,192.168.100.6,192.168.100.4,31111246159777,34619,823,0,34619,9,SLOWREAD
2025-06-29T18:45:46.297051+0700,192.168.100.6,192.168.100.4,635505490213306,33089,811,0,33089,9,SLOWREAD
2025-06-29T18:45:46.297097+0700,192.168.100.6,192.168.100.4,917092126373134,74592,1264,0,74592,13,SLOWREAD
2025-06-29T18:45:50.328748+0700,192.168.100.6,192.168.100.4,175499450971769,74604,1276,0,74604,13,SLOWREAD
