timestamp,src_ip,dest_ip,flow_id,bytes_toclient,bytes_toserver,flow_age,pkts_toclient,pkts_toserver,prediction
2025-06-30T00:18:54.612552+0700,192.168.100.6,192.168.100.4,112190805613633,74593,1182,0,74593,14,SLOWREAD
2025-06-30T00:19:16.656514+0700,192.168.100.6,192.168.100.4,1251340688540111,25519,774,0,25519,8,SLOWREAD
2025-06-30T00:19:30.663953+0700,192.168.100.6,192.168.100.4,796911673984631,25519,768,0,25519,8,SLOWREAD
2025-06-30T00:19:34.676520+0700,192.168.100.6,192.168.100.4,1683822418686723,668,1386,0,668,10,SLOWREAD
2025-06-30T00:19:36.654615+0700,192.168.100.6,192.168.100.4,1544334767142373,8865,648,0,8865,6,SLOWREAD
2025-06-30T00:19:51.369127+0700,192.168.100.6,192.168.100.4,990384919460367,30061,768,0,30061,8,SLOWREAD
2025-06-30T00:19:52.687696+0700,192.168.100.6,192.168.100.4,1694471793585557,40659,840,0,40659,9,SLOWREAD
2025-06-30T00:19:54.722642+0700,192.168.100.6,192.168.100.4,1695335080049819,16435,708,0,16435,7,SLOWREAD
2025-06-30T00:20:00.644329+0700,192.168.100.6,192.168.100.4,1980516612359313,47513,978,0,47513,11,SLOWREAD
2025-06-30T00:20:11.339268+0700,192.168.100.6,192.168.100.4,1243379969398216,33089,774,0,33089,8,SLOWREAD
2025-06-30T00:20:13.418773+0700,192.168.100.6,192.168.100.4,1948201280393154,16435,708,0,16435,7,SLOWREAD
2025-06-30T00:20:18.739780+0700,192.168.100.6,192.168.100.4,966122647038008,16435,708,0,16435,7,SLOWREAD
2025-06-30T00:20:21.389823+0700,192.168.100.6,192.168.100.4,1811967067590083,25519,774,0,25519,8,SLOWREAD
2025-06-30T00:20:29.426084+0700,192.168.100.6,192.168.100.4,409670980717016,25519,774,0,25519,8,SLOWREAD
2025-06-30T00:20:35.358948+0700,192.168.100.6,192.168.100.4,413104804373179,668,1395,0,668,10,SLOWREAD
2025-06-30T00:20:36.064040+0700,192.168.100.6,192.168.100.4,1398971598021904,668,1497,0,668,10,SLOWREAD
2025-06-30T00:20:36.064185+0700,192.168.100.6,192.168.100.4,1820849055420679,33611,966,0,33611,11,SLOWREAD
2025-06-30T00:20:37.370999+0700,192.168.100.6,192.168.100.4,2243671409599074,37577,900,0,37577,10,SLOWREAD
2025-06-30T00:20:42.106916+0700,192.168.100.6,192.168.100.4,1864726441726307,74575,1194,0,74575,14,SLOWREAD
2025-06-30T00:20:44.024144+0700,192.168.100.6,192.168.100.4,1121948355009235,734,1519,0,734,11,SLOWREAD
2025-06-30T00:20:45.351975+0700,192.168.100.6,192.168.100.4,1162832152532817,8865,648,0,8865,6,SLOWREAD
