timestamp,src_ip,dest_ip,flow_id,bytes_toclient,bytes_toserver,flow_age,pkts_toclient,pkts_toserver,prediction
2025-06-29T17:08:43.187526+0700,192.168.100.6,192.168.100.4,2005973340477068,74523,984,0,74523,12,BENIGN
2025-06-29T17:08:55.211790+0700,192.168.100.6,192.168.100.4,1691540933096011,74655,1050,0,74655,13,BENIGN
2025-06-29T17:09:04.547479+0700,192.168.100.6,192.168.100.4,1877184451422645,75264,1444,0,75264,19,BENIGN
2025-06-29T17:09:06.549557+0700,192.168.100.6,192.168.100.4,330240310724391,74654,1116,0,74654,14,BENIGN
2025-06-29T17:09:10.549553+0700,192.168.100.6,192.168.100.4,1700152342002493,74654,1380,0,74654,18,BENIGN
2025-06-29T17:09:13.268071+0700,192.168.100.6,192.168.100.4,1368842861932839,76877,1131,0,76877,15,BENIGN
2025-06-29T17:09:13.428416+0700,192.168.100.6,192.168.100.4,1680614537962110,74529,1182,0,74529,15,BENIGN
2025-06-29T17:09:18.554632+0700,192.168.100.6,192.168.100.4,1001498603316479,75138,1180,0,75138,15,BENIGN
2025-06-29T17:09:21.224910+0700,192.168.100.6,192.168.100.4,1003027611147316,77249,1053,0,77249,13,BENIGN
2025-06-29T17:09:23.233850+0700,192.168.100.6,192.168.100.4,2130228893457253,142392,2092,0,142392,27,BENIGN
2025-06-29T17:09:23.782945+0700,192.168.100.6,192.168.100.4,529795230776781,74654,1182,0,74654,15,BENIGN
2025-06-29T17:09:24.631697+0700,192.168.100.6,192.168.100.4,1538418908157008,75264,1378,0,75264,18,BENIGN
2025-06-29T17:09:24.789024+0700,192.168.100.6,192.168.100.4,303205641181054,75199,1114,0,75199,14,BENIGN
2025-06-29T17:09:25.233161+0700,192.168.100.6,192.168.100.4,1427497082336346,75330,1378,0,75330,18,BENIGN
2025-06-29T17:09:26.569573+0700,192.168.100.6,192.168.100.4,1608845632517994,74721,1182,0,74721,15,BENIGN
2025-06-29T17:09:26.569644+0700,192.168.100.6,192.168.100.4,1890458047519154,205295,2862,0,205295,37,BENIGN
2025-06-29T17:09:28.578921+0700,192.168.100.6,192.168.100.4,880277447222749,77387,1383,0,77387,18,BENIGN
2025-06-29T17:09:29.238649+0700,192.168.100.6,192.168.100.4,344134532459330,75264,1378,0,75264,18,BENIGN
2025-06-29T17:09:30.573898+0700,192.168.100.6,192.168.100.4,2033330135360684,76943,1197,0,76943,16,BENIGN
2025-06-29T17:09:33.241629+0700,192.168.100.6,192.168.100.4,1190612456684696,77292,1251,0,77292,16,BENIGN
2025-06-29T17:09:35.248862+0700,192.168.100.6,192.168.100.4,729708776813712,140210,2219,0,140210,29,BENIGN
2025-06-29T17:09:38.581446+0700,192.168.100.6,192.168.100.4,67555819751995,77447,1581,0,77447,21,BENIGN
2025-06-29T17:09:40.589431+0700,192.168.100.6,192.168.100.4,1717961425785346,74713,1380,0,74713,18,BENIGN
2025-06-29T17:09:43.254344+0700,192.168.100.6,192.168.100.4,211237506460988,77249,1053,0,77249,13,BENIGN
2025-06-29T17:09:46.594491+0700,192.168.100.6,192.168.100.4,635449280334267,75199,1048,0,75199,13,BENIGN
2025-06-29T17:09:46.594637+0700,192.168.100.6,192.168.100.4,736243573397850,76745,999,0,76745,13,BENIGN
2025-06-29T17:09:48.594936+0700,192.168.100.6,192.168.100.4,1159823981998783,74654,1380,0,74654,18,BENIGN
2025-06-29T17:09:49.261402+0700,192.168.100.6,192.168.100.4,1019526729612581,74720,1380,0,74720,18,BENIGN
2025-06-29T17:09:49.263843+0700,192.168.100.6,192.168.100.4,496401861706090,77453,1581,0,77453,21,BENIGN
2025-06-29T17:09:49.263882+0700,192.168.100.6,192.168.100.4,215090092767384,77520,1449,0,77520,19,BENIGN
2025-06-29T17:09:49.263894+0700,192.168.100.6,192.168.100.4,496603721926270,75265,1246,0,75265,16,BENIGN
2025-06-29T17:09:52.596381+0700,192.168.100.6,192.168.100.4,1584074409163140,139666,2155,0,139666,28,BENIGN
2025-06-29T17:09:52.599060+0700,192.168.100.6,192.168.100.4,779727969807152,75265,1378,0,75265,18,BENIGN
2025-06-29T17:09:53.263205+0700,192.168.100.6,192.168.100.4,1303149190954046,75264,1378,0,75264,18,BENIGN
2025-06-29T17:09:54.597803+0700,192.168.100.6,192.168.100.4,37293479515765,75265,1246,0,75265,16,BENIGN
2025-06-29T17:09:54.597875+0700,192.168.100.6,192.168.100.4,318981053855018,141960,2170,0,141960,29,BENIGN
