timestamp,src_ip,dest_ip,flow_id,bytes_toclient,bytes_toserver,flow_age,pkts_toclient,pkts_toserver,prediction
2025-06-30T00:44:25.532595+0700,192.168.100.6,192.168.100.4,1110921124906787,74594,1182,0,74594,14,SLOWREAD
2025-06-30T00:44:26.162345+0700,192.168.100.6,192.168.100.4,1995604930833214,74461,1170,0,74461,14,SLOWREAD
2025-06-30T00:44:39.520641+0700,192.168.100.6,192.168.100.4,1260126141052801,668,1446,0,668,10,SLOWREAD
2025-06-30T00:44:46.326920+0700,192.168.100.6,192.168.100.4,1967878769993462,55323,1098,0,55323,13,SLOWREAD
2025-06-30T00:44:52.381182+0700,192.168.100.6,192.168.100.4,2112071561159241,8865,648,0,8865,6,SLOWREAD
2025-06-30T00:44:55.046806+0700,192.168.100.6,192.168.100.4,746319203803180,74594,1380,0,74594,17,BENIGN
2025-06-30T00:44:57.683662+0700,192.168.100.6,192.168.100.4,1692545599050616,40659,840,0,40659,9,SLOWREAD
2025-06-30T00:44:57.683713+0700,192.168.100.6,192.168.100.4,1974123652037100,668,1441,0,668,10,SLOWREAD
2025-06-30T00:45:00.365162+0700,192.168.100.6,192.168.100.4,2116890517330012,8865,648,0,8865,6,SLOWREAD
2025-06-30T00:45:07.035710+0700,192.168.100.6,192.168.100.4,1456842089983757,8931,720,0,8931,7,SLOWREAD
2025-06-30T00:45:13.029257+0700,192.168.100.6,192.168.100.4,1279887285531978,668,1462,0,668,10,SLOWREAD
2025-06-30T00:45:24.438856+0700,192.168.100.6,192.168.100.4,1607726435921730,668,1375,0,668,10,SLOWREAD
2025-06-30T00:45:25.183169+0700,192.168.100.6,192.168.100.4,341467000304988,31079,774,0,31079,8,SLOWREAD
2025-06-30T00:45:26.601748+0700,192.168.100.6,192.168.100.4,1890431919962840,74682,1062,0,74682,12,SLOWREAD
2025-06-30T00:45:29.207478+0700,192.168.100.6,192.168.100.4,2133488417079938,8931,708,0,8931,7,SLOWREAD
2025-06-30T00:45:30.508166+0700,192.168.100.6,192.168.100.4,304583967284633,25519,714,0,25519,7,SLOWREAD
2025-06-30T00:45:33.158794+0700,192.168.100.6,192.168.100.4,1050218209694472,8865,648,0,8865,6,SLOWREAD
2025-06-30T00:45:40.483073+0700,192.168.100.6,192.168.100.4,631660762187575,25519,768,0,25519,8,SLOWREAD
2025-06-30T00:45:50.686828+0700,192.168.100.6,192.168.100.4,1301712164268274,8865,654,0,8865,6,SLOWREAD
2025-06-30T00:45:57.394551+0700,192.168.100.6,192.168.100.4,1728122959502289,74593,1110,0,74593,13,SLOWREAD
